Time (?)	Temperature	Kinetic energy (?)	Potential Energy (?)	Number Density	Pressure
4.5997	1.66018	9961.08	-7825.44	32.9914	54.7757
4.69947	1.66341	9980.44	-7844.81	32.9914	54.8821
4.79925	1.6675	10005	-7869.37	32.9914	55.0171
4.89903	1.67217	10033	-7897.37	32.9914	55.1709
4.9988	1.67683	10061	-7925.33	32.9914	55.3247
5.09858	1.68086	10085.2	-7949.53	32.9914	55.4576
5.19836	1.6839	10103.4	-7967.77	32.9914	55.5579
5.29813	1.68593	10115.6	-7979.93	32.9914	55.6248
5.39791	1.68714	10122.8	-7987.2	32.9914	55.6647
5.49769	1.6878	10126.8	-7991.17	32.9914	55.6865
5.59746	1.68809	10128.6	-7992.92	32.9914	55.6961
5.69724	1.68812	10128.7	-7993.07	32.9914	55.6969
5.79702	1.688	10128	-7992.37	32.9914	55.6931
5.89679	1.68797	10127.8	-7992.17	32.9914	55.6919
5.99657	1.68829	10129.7	-7994.09	32.9914	55.7025
6.09635	1.68912	10134.7	-7999.1	32.9914	55.73
6.19612	1.6904	10142.4	-8006.75	32.9914	55.7721
6.2959	1.69187	10151.2	-8015.59	32.9914	55.8206
6.39568	1.69328	10159.7	-8024.02	32.9914	55.8669
6.49545	1.6944	10166.4	-8030.78	32.9914	55.9041
6.59523	1.69517	10171	-8035.42	32.9914	55.9296
6.69501	1.69567	10174	-8038.37	32.9914	55.9458
6.79478	1.69602	10176.1	-8040.48	32.9914	55.9575
6.89456	1.69633	10178	-8042.33	32.9914	55.9677
6.99434	1.69664	10179.8	-8044.22	32.9914	55.9782
7.09411	1.6971	10182.6	-8046.98	32.9914	55.9935
7.19389	1.69796	10187.8	-8052.15	32.9914	56.0219
7.29366	1.69939	10196.4	-8060.73	32.9914	56.0691
7.39344	1.70137	10208.2	-8072.6	32.9914	56.1344
7.49322	1.70368	10222.1	-8086.47	32.9914	56.2106
7.59299	1.706	10236	-8100.36	32.9914	56.2869
7.69277	1.70795	10247.7	-8112.08	32.9914	56.3513
7.79255	1.70931	10255.9	-8120.22	32.9914	56.396
7.89232	1.71008	10260.5	-8124.82	32.9914	56.4212
7.9921	1.71045	10262.7	-8127.09	32.9914	56.4337
8.09188	1.71076	10264.6	-8128.95	32.9914	56.4439
8.19165	1.71137	10268.2	-8132.6	32.9914	56.4639
8.29143	1.71256	10275.4	-8139.73	32.9914	56.5032
8.39121	1.71439	10286.3	-8150.69	32.9914	56.5634
8.49098	1.71663	10299.8	-8164.16	32.9914	56.6374
8.59076	1.7189	10313.4	-8177.75	32.9914	56.7122
8.69054	1.72086	10325.2	-8189.53	32.9914	56.7769
8.79031	1.72239	10334.3	-8198.68	32.9914	56.8272
8.89009	1.72351	10341	-8205.4	32.9914	56.8642
8.98987	1.72429	10345.7	-8210.09	32.9914	56.8899
9.08964	1.72472	10348.3	-8212.69	32.9914	56.9042
9.18942	1.72466	10348	-8212.32	32.9914	56.9021
9.2892	1.72381	10342.9	-8207.25	32.9914	56.8742
9.38897	1.72192	10331.5	-8195.89	32.9914	56.8118
9.48875	1.71888	10313.3	-8177.61	32.9914	56.7114
9.58853	1.71486	10289.2	-8153.53	32.9914	56.579
9.6883	1.71047	10262.8	-8127.16	32.9914	56.4341
9.78808	1.70645	10238.7	-8103.08	32.9914	56.3018
9.88785	1.70331	10219.9	-8084.23	32.9914	56.1982
