Time (?)	Temperature	Kinetic energy (?)	Potential Energy (?)	Number Density	Pressure
3.70171	4.06599	24396	2.65017e+07	76.98	1441.84
3.80149	3.90706	23442.4	2.65026e+07	76.98	1441.8
3.90126	4.01848	24110.9	2.65021e+07	76.98	1442.08
4.00104	4.29203	25752.2	2.65002e+07	76.98	1460.15
4.10082	4.35459	26127.5	2.64998e+07	76.98	1470.07
4.20059	4.06573	24394.4	2.65017e+07	76.98	1450.36
4.30037	3.975	23850	2.65023e+07	76.98	1441.95
4.40015	4.10118	24607.1	2.65015e+07	76.98	1440.96
4.49992	4.10853	24651.2	2.65015e+07	76.98	1449
4.5997	4.39642	26378.5	2.64995e+07	76.98	1479.88
4.69947	4.20146	25208.8	2.65008e+07	76.98	1460.92
4.79925	4.17848	25070.9	2.65011e+07	76.98	1449.1
4.89903	4.41185	26471.1	2.64994e+07	76.98	1476.9
4.9988	4.22236	25334.2	2.65008e+07	76.98	1466.41
5.09858	4.24725	25483.5	2.65004e+07	76.98	1463.89
5.19836	4.15989	24959.3	2.65011e+07	76.98	1450.8
5.29813	4.09306	24558.4	2.65015e+07	76.98	1451.06
5.39791	4.20801	25248	2.65008e+07	76.98	1457.75
5.49769	4.36486	26189.1	2.64998e+07	76.98	1466.41
5.59746	4.24941	25496.5	2.65006e+07	76.98	1459.25
5.69724	4.28092	25685.5	2.65003e+07	76.98	1463.57
5.79702	4.30603	25836.2	2.65001e+07	76.98	1462.49
5.89679	4.02614	24156.9	2.6502e+07	76.98	1439.54
5.99657	4.18564	25113.8	2.6501e+07	76.98	1468.08
6.09635	4.38891	26333.5	2.64996e+07	76.98	1471.11
6.19612	4.13277	24796.6	2.65013e+07	76.98	1444.66
6.2959	3.92482	23548.9	2.65026e+07	76.98	1438.15
6.39568	4.1173	24703.8	2.65014e+07	76.98	1450.43
6.49545	4.32707	25962.4	2.65e+07	76.98	1476.03
6.59523	3.99313	23958.8	2.65022e+07	76.98	1431.84
6.69501	4.29043	25742.6	2.65003e+07	76.98	1464.37
6.79478	4.10543	24632.6	2.65015e+07	76.98	1452.72
6.89456	4.18276	25096.6	2.65009e+07	76.98	1460.66
6.99434	4.3381	26028.6	2.64999e+07	76.98	1463.12
7.09411	4.1831	25098.6	2.65009e+07	76.98	1450.93
7.19389	4.11658	24699.5	2.65014e+07	76.98	1454.35
7.29366	4.2287	25372.2	2.65006e+07	76.98	1460.6
7.39344	4.08289	24497.3	2.65016e+07	76.98	1450.93
7.49322	4.16931	25015.9	2.6501e+07	76.98	1456.79
7.59299	4.203	25218	2.65008e+07	76.98	1452.42
7.69277	4.27542	25652.5	2.65003e+07	76.98	1462.98
7.79255	4.11108	24666.5	2.65014e+07	76.98	1452.1
7.89232	4.08301	24498.1	2.65015e+07	76.98	1449.2
7.9921	4.29868	25792.1	2.65002e+07	76.98	1460
8.09188	4.25212	25512.7	2.65005e+07	76.98	1457.05
8.19165	4.2023	25213.8	2.65008e+07	76.98	1460.04
8.29143	4.25326	25519.6	2.65005e+07	76.98	1462.34
8.39121	4.146	24876	2.65012e+07	76.98	1448.9
8.49098	4.20745	25244.7	2.65008e+07	76.98	1453.68
8.59076	4.12173	24730.4	2.65014e+07	76.98	1459.78
8.69054	4.1238	24742.8	2.65013e+07	76.98	1452.25
8.79031	4.19152	25149.1	2.65009e+07	76.98	1450.43
8.89009	4.29154	25749.2	2.65003e+07	76.98	1459.61
8.98987	4.21429	25285.7	2.65008e+07	76.98	1462.37
9.08964	4.23255	25395.3	2.65006e+07	76.98	1463.86
9.18942	4.18896	25133.8	2.65009e+07	76.98	1456.2
9.2892	4.16519	24991.2	2.6501e+07	76.98	1452.44
9.38897	4.23815	25428.9	2.65006e+07	76.98	1460.42
9.48875	4.08184	24491	2.65016e+07	76.98	1445.09
9.58853	4.15142	24908.5	2.65011e+07	76.98	1453.16
9.6883	4.081	24486	2.65016e+07	76.98	1450.77
9.78808	4.10265	24615.9	2.65014e+07	76.98	1446.3
9.88785	4.19622	25177.3	2.65009e+07	76.98	1451.06
