Time (?)	Temperature	Kinetic energy (?)	Potential Energy (?)	Number Density	Pressure
0.00997765	2.5123	15073.8	-3098.41	28.8675	72.5233
0.109754	2.52022	15121.3	-3145.88	28.8675	72.7517
0.209531	2.52893	15173.6	-3198.17	28.8675	73.0033
0.309307	2.53844	15230.7	-3255.24	28.8675	73.2779
0.409084	2.54871	15292.3	-3316.84	28.8675	73.5742
0.50886	2.5596	15357.6	-3382.16	28.8675	73.8884
0.608637	2.57091	15425.4	-3450.02	28.8675	74.215
0.708413	2.58227	15493.6	-3518.2	28.8675	74.543
0.80819	2.59315	15558.9	-3583.47	28.8675	74.857
0.907966	2.60277	15616.6	-3641.22	28.8675	75.1349
1.00774	2.61027	15661.6	-3686.24	28.8675	75.3515
1.10752	2.61496	15689.8	-3714.35	28.8675	75.4868
1.2073	2.61652	15699.1	-3723.72	28.8675	75.532
1.30707	2.61509	15690.5	-3715.12	28.8675	75.4907
1.40685	2.6111	15666.6	-3691.2	28.8675	75.3758
1.50663	2.60512	15630.7	-3655.34	28.8675	75.2034
1.6064	2.59775	15586.5	-3611.09	28.8675	74.9907
1.70618	2.58966	15538	-3562.57	28.8675	74.7574
1.80596	2.58166	15490	-3514.57	28.8675	74.5266
1.90573	2.57427	15445.6	-3470.24	28.8675	74.3135
2.00551	2.56761	15405.7	-3430.29	28.8675	74.1214
2.10528	2.56176	15370.5	-3395.16	28.8675	73.9526
2.20506	2.55696	15341.7	-3366.36	28.8675	73.8142
2.30484	2.55353	15321.2	-3345.8	28.8675	73.7155
2.40461	2.55165	15309.9	-3334.53	28.8675	73.6615
2.50439	2.55123	15307.4	-3332.02	28.8675	73.6495
2.60417	2.55185	15311.1	-3335.72	28.8675	73.6674
2.70394	2.55298	15317.9	-3342.5	28.8675	73.7002
2.80372	2.55432	15325.9	-3350.53	28.8675	73.7389
2.9035	2.55592	15335.5	-3360.15	28.8675	73.7853
3.00327	2.55817	15349	-3373.63	28.8675	73.8503
3.10305	2.56155	15369.3	-3393.9	28.8675	73.9479
3.20283	2.5663	15397.8	-3422.39	28.8675	74.085
3.3026	2.57214	15432.8	-3457.43	28.8675	74.2536
3.40238	2.57846	15470.7	-3495.38	28.8675	74.4362
3.50216	2.5848	15508.8	-3533.44	28.8675	74.6194
3.60193	2.59127	15547.6	-3572.21	28.8675	74.806
3.70171	2.59849	15590.9	-3615.55	28.8675	75.0145
3.80149	2.60715	15642.9	-3667.51	28.8675	75.2646
3.90126	2.6173	15703.8	-3728.43	28.8675	75.5576
4.00104	2.62834	15770	-3794.68	28.8675	75.8763
4.10082	2.63946	15836.7	-3861.38	28.8675	76.1971
4.20059	2.65004	15900.3	-3924.9	28.8675	76.5027
4.30037	2.65987	15959.2	-3983.86	28.8675	76.7864
4.40015	2.66889	16013.3	-4037.95	28.8675	77.0466
4.49992	2.67705	16062.3	-4086.92	28.8675	77.2821
4.5997	2.68435	16106.1	-4130.75	28.8675	77.493
