Time (?)	Temperature	Kinetic energy (?)	Potential Energy (?)	Number Density	Pressure
0.00997765	0.836485	5018.91	-764.846	25.66	21.4641
0.109754	0.838026	5028.15	-774.088	25.66	21.5036
0.209531	0.839765	5038.59	-784.526	25.66	21.5483
0.309307	0.841706	5050.23	-796.168	25.66	21.5981
0.409084	0.843849	5063.09	-809.026	25.66	21.653
0.50886	0.846189	5077.13	-823.068	25.66	21.7131
0.608637	0.848733	5092.4	-838.333	25.66	21.7784
0.708413	0.851471	5108.83	-854.762	25.66	21.8486
0.80819	0.854397	5126.38	-872.318	25.66	21.9237
0.907966	0.857515	5145.09	-891.028	25.66	22.0037
1.00774	0.860827	5164.96	-910.896	25.66	22.0887
1.10752	0.864332	5185.99	-931.925	25.66	22.1786
1.2073	0.868028	5208.17	-954.105	25.66	22.2735
1.30707	0.871913	5231.48	-977.416	25.66	22.3732
1.40685	0.875991	5255.94	-1001.88	25.66	22.4778
1.50663	0.880261	5281.57	-1027.5	25.66	22.5874
1.6064	0.88472	5308.32	-1054.26	25.66	22.7018
1.70618	0.889368	5336.21	-1082.14	25.66	22.821
1.80596	0.894209	5365.25	-1111.19	25.66	22.9453
1.90573	0.899241	5395.44	-1141.38	25.66	23.0744
2.00551	0.904461	5426.76	-1172.7	25.66	23.2083
2.10528	0.909868	5459.21	-1205.14	25.66	23.3471
2.20506	0.915454	5492.72	-1238.66	25.66	23.4904
2.30484	0.921201	5527.2	-1273.14	25.66	23.6379
2.40461	0.92709	5562.54	-1308.48	25.66	23.789
2.50439	0.933091	5598.55	-1344.48	25.66	23.943
2.60417	0.939164	5634.98	-1380.92	25.66	24.0988
2.70394	0.945261	5671.57	-1417.5	25.66	24.2552
2.80372	0.951337	5708.02	-1453.96	25.66	24.4111
2.9035	0.957337	5744.02	-1489.96	25.66	24.5651
3.00327	0.963218	5779.31	-1525.24	25.66	24.716
3.10305	0.96895	5813.7	-1559.64	25.66	24.8631
3.20283	0.974513	5847.08	-1593.02	25.66	25.0059
3.3026	0.979889	5879.34	-1625.28	25.66	25.1438
3.40238	0.985076	5910.46	-1656.4	25.66	25.2769
3.50216	0.990088	5940.53	-1686.47	25.66	25.4055
3.60193	0.994946	5969.68	-1715.61	25.66	25.5302
3.70171	0.999668	5998.01	-1743.95	25.66	25.6514
3.80149	1.00425	6025.53	-1771.47	25.66	25.7691
3.90126	1.0087	6052.18	-1798.12	25.66	25.8831
4.00104	1.013	6078.02	-1823.96	25.66	25.9937
4.10082	1.01722	6103.31	-1849.25	25.66	26.1019
4.20059	1.02142	6128.51	-1874.45	25.66	26.2097
4.30037	1.02568	6154.07	-1900.01	25.66	26.319
4.40015	1.03004	6180.26	-1926.2	25.66	26.431
4.49992	1.0345	6207	-1952.95	25.66	26.5454
4.5997	1.039	6234.03	-1979.97	25.66	26.6611
4.69947	1.04351	6261.05	-2006.99	25.66	26.7766
4.79925	1.04798	6287.89	-2033.83	25.66	26.8915
4.89903	1.05242	6314.53	-2060.47	25.66	27.0054
4.9988	1.05685	6341.1	-2087.04	25.66	27.119
5.09858	1.0613	6367.8	-2113.74	25.66	27.2332
5.19836	1.06582	6394.89	-2140.84	25.66	27.3491
5.29813	1.07045	6422.67	-2168.62	25.66	27.468
5.39791	1.07522	6451.34	-2197.28	25.66	27.5906
5.49769	1.08015	6480.9	-2226.84	25.66	27.717
5.59746	1.08517	6511.04	-2256.98	25.66	27.8459
5.69724	1.09021	6541.27	-2287.21	25.66	27.9752
5.79702	1.09517	6570.99	-2316.93	25.66	28.1023
5.89679	1.09995	6599.69	-2345.63	25.66	28.2251
5.99657	1.10452	6627.1	-2373.04	25.66	28.3423
6.09635	1.10889	6653.31	-2399.26	25.66	28.4544
6.19612	1.11312	6678.69	-2424.64	25.66	28.563
6.2959	1.11729	6703.76	-2449.7	25.66	28.6702
6.39568	1.1215	6728.97	-2474.92	25.66	28.778
6.49545	1.12578	6754.69	-2500.64	25.66	28.888
6.59523	1.13018	6781.08	-2527.02	25.66	29.0009
6.69501	1.13468	6808.09	-2554.03	25.66	29.1164
6.79478	1.13925	6835.47	-2581.42	25.66	29.2335
6.89456	1.14382	6862.94	-2608.88	25.66	29.351
6.99434	1.14836	6890.16	-2636.1	25.66	29.4674
7.09411	1.15282	6916.93	-2662.88	25.66	29.5819
7.19389	1.15721	6943.26	-2689.2	25.66	29.6945
7.29366	1.16154	6969.22	-2715.16	25.66	29.8055
7.39344	1.16583	6995	-2740.94	25.66	29.9158
7.49322	1.17014	7020.86	-2766.8	25.66	30.0264
7.59299	1.17451	7047.04	-2792.99	25.66	30.1384
7.69277	1.17895	7073.69	-2819.63	25.66	30.2523
7.79255	1.18343	7100.6	-2846.54	25.66	30.3674
7.89232	1.18788	7127.26	-2873.2	25.66	30.4814
7.9921	1.19218	7153.05	-2899	25.66	30.5917
8.09188	1.19627	7177.61	-2923.56	25.66	30.6968
8.19165	1.20015	7200.93	-2946.87	25.66	30.7965
8.29143	1.20389	7223.34	-2969.29	25.66	30.8923
8.39121	1.20757	7245.39	-2991.34	25.66	30.9867
8.49098	1.21127	7267.6	-3013.54	25.66	31.0816
8.59076	1.21508	7290.48	-3036.42	25.66	31.1795
8.69054	1.21908	7314.46	-3060.4	25.66	31.2821
