Time (?)	Temperature	Kinetic energy (?)	Potential Energy (?)	Number Density	Pressure
8.79031	4.48592	26915.5	-2751.15	25.66	115.11
8.89009	4.48623	26917.4	-2752.98	25.66	115.118
8.98987	4.48711	26922.7	-2758.29	25.66	115.141
9.08964	4.48903	26934.2	-2769.79	25.66	115.19
9.18942	4.49176	26950.6	-2786.2	25.66	115.26
9.2892	4.49461	26967.7	-2803.3	25.66	115.333
9.38897	4.49627	26977.6	-2813.26	25.66	115.376
9.48875	4.49555	26973.3	-2808.93	25.66	115.357
9.58853	4.49272	26956.3	-2791.94	25.66	115.284
9.6883	4.48963	26937.8	-2773.42	25.66	115.205
9.78808	4.48718	26923.1	-2758.71	25.66	115.142
9.88785	4.48397	26903.8	-2739.43	25.66	115.06
