Time (?)	Temperature	Kinetic energy (?)	Potential Energy (?)	Number Density	Pressure
0.00997765	0.823993	4943.96	-17840.4	38.49	31.7084
0.109754	0.80901	4854.06	-17750.5	38.49	31.1321
0.209531	0.790953	4745.72	-17642.1	38.49	30.4376
0.309307	0.769645	4617.87	-17514.3	38.49	29.6181
0.409084	0.745126	4470.76	-17367.2	38.49	28.675
0.50886	0.717742	4306.45	-17202.9	38.49	27.6217
0.608637	0.688166	4128.99	-17025.4	38.49	26.4841
0.708413	0.657392	3944.35	-16840.8	38.49	25.3004
0.80819	0.626614	3759.69	-16656.1	38.49	24.1166
0.907966	0.597037	3582.22	-16478.6	38.49	22.9789
1.00774	0.56973	3418.38	-16314.8	38.49	21.9286
1.10752	0.545531	3273.18	-16169.6	38.49	20.9979
1.2073	0.524983	3149.9	-16046.3	38.49	20.2075
1.30707	0.50835	3050.1	-15946.5	38.49	19.5677
1.40685	0.495632	2973.79	-15870.2	38.49	19.0785
1.50663	0.486627	2919.76	-15816.2	38.49	18.7322
1.6064	0.480981	2885.89	-15782.3	38.49	18.5151
1.70618	0.478249	2869.5	-15765.9	38.49	18.41
1.80596	0.477934	2867.6	-15764	38.49	18.398
1.90573	0.479545	2877.27	-15773.7	38.49	18.46
2.00551	0.482613	2895.68	-15792.1	38.49	18.578
2.10528	0.486716	2920.29	-15816.7	38.49	18.7358
2.20506	0.491486	2948.92	-15845.3	38.49	18.9194
2.30484	0.496616	2979.69	-15876.1	38.49	19.1167
2.40461	0.501837	3011.02	-15907.4	38.49	19.3175
2.50439	0.506932	3041.59	-15938	38.49	19.5135
2.60417	0.511722	3070.33	-15966.7	38.49	19.6978
2.70394	0.516069	3096.42	-15992.8	38.49	19.865
2.80372	0.519883	3119.3	-16015.7	38.49	20.0117
2.9035	0.523095	3138.57	-16035	38.49	20.1353
3.00327	0.52568	3154.08	-16050.5	38.49	20.2347
3.10305	0.527637	3165.82	-16062.2	38.49	20.31
3.20283	0.528991	3173.95	-16070.3	38.49	20.3621
3.3026	0.529789	3178.73	-16075.1	38.49	20.3928
3.40238	0.530095	3180.57	-16077	38.49	20.4046
3.50216	0.529984	3179.9	-16076.3	38.49	20.4004
3.60193	0.529558	3177.35	-16073.8	38.49	20.384
3.70171	0.528925	3173.55	-16070	38.49	20.3595
3.80149	0.528182	3169.09	-16065.5	38.49	20.331
3.90126	0.527405	3164.43	-16060.8	38.49	20.3011
4.00104	0.52663	3159.78	-16056.2	38.49	20.2712
4.10082	0.525859	3155.15	-16051.6	38.49	20.2416
4.20059	0.525091	3150.55	-16046.9	38.49	20.212
4.30037	0.524311	3145.87	-16042.3	38.49	20.182
4.40015	0.523509	3141.05	-16037.5	38.49	20.1511
4.49992	0.52269	3136.14	-16032.5	38.49	20.1196
4.5997	0.521854	3131.13	-16027.5	38.49	20.0874
4.69947	0.521025	3126.15	-16022.6	38.49	20.0556
4.79925	0.520216	3121.29	-16017.7	38.49	20.0244
4.89903	0.519448	3116.69	-16013.1	38.49	19.9949
4.9988	0.518746	3112.48	-16008.9	38.49	19.9679
5.09858	0.518132	3108.79	-16005.2	38.49	19.9443
5.19836	0.517624	3105.75	-16002.1	38.49	19.9248
5.29813	0.517224	3103.34	-15999.7	38.49	19.9093
