Time (?)	Temperature	Kinetic energy (?)	Potential Energy (?)	Number Density	Pressure
0.00997765	3.21693	19301.6	588718	57.735	194.783
0.109754	3.27285	19637.1	588381	57.735	198.016
0.209531	3.53914	21234.8	586780	57.735	213.369
0.309307	3.31925	19915.5	588103	57.735	200.774
0.409084	3.32436	19946.1	588072	57.735	201.028
0.50886	3.49241	20954.5	587061	57.735	210.664
0.608637	3.28548	19712.9	588305	57.735	198.737
0.708413	3.24376	19462.5	588556	57.735	196.311
0.80819	3.45199	20712	587304	57.735	208.299
0.907966	3.42201	20532.1	587485	57.735	206.599
1.00774	3.32388	19943.3	588075	57.735	200.968
1.10752	3.41433	20486	587531	57.735	206.166
1.2073	3.43642	20618.5	587398	57.735	207.446
1.30707	3.33223	19993.4	588024	57.735	201.423
1.40685	3.31418	19885.1	588132	57.735	200.382
1.50663	3.32996	19979.8	588037	57.735	201.226
1.6064	3.32748	19964.9	588053	57.735	201.097
1.70618	3.39471	20368.3	587649	57.735	204.986
1.80596	3.44161	20649.6	587367	57.735	207.702
1.90573	3.34182	20050.9	587966	57.735	201.959
2.00551	3.25577	19534.6	588483	57.735	196.979
2.10528	3.32893	19973.6	588043	57.735	201.197
2.20506	3.39604	20376.3	587640	57.735	205.031
2.30484	3.36617	20197	587820	57.735	203.283
2.40461	3.38073	20284.4	587733	57.735	204.155
2.50439	3.42921	20575.2	587442	57.735	206.94
2.60417	3.53439	21206.3	586811	57.735	213.034
2.70394	3.57713	21462.8	586553	57.735	215.482
2.80372	3.4028	20416.8	587600	57.735	205.45
2.9035	3.21352	19281.1	588737	57.735	194.529
3.00327	3.22082	19324.9	588692	57.735	194.948
3.10305	3.28858	19731.5	588285	57.735	198.889
3.20283	3.34599	20075.9	587941	57.735	202.21
3.3026	3.4495	20697	587320	57.735	208.213
3.40238	3.47322	20839.3	587177	57.735	209.59
3.50216	3.30652	19839.1	588178	57.735	199.974
3.60193	3.16239	18974.3	589044	57.735	191.684
3.70171	3.28822	19729.3	588288	57.735	198.887
3.80149	3.44341	20660.5	587356	57.735	207.836
3.90126	3.47196	20831.8	587185	57.735	209.501
4.00104	3.4252	20551.2	587465	57.735	206.761
4.10082	3.2772	19663.2	588354	57.735	198.227
4.20059	3.22823	19369.4	588648	57.735	195.368
4.30037	3.38127	20287.6	587729	57.735	204.245
4.40015	3.46866	20812	587205	57.735	209.295
4.49992	3.46038	20762.3	587254	57.735	208.788
4.5997	3.39617	20377	587640	57.735	205.078
4.69947	3.36059	20163.5	587854	57.735	203.015
4.79925	3.35676	20140.6	587876	57.735	202.779
4.89903	3.29843	19790.6	588227	57.735	199.48
4.9988	3.31469	19888.1	588129	57.735	200.45
5.09858	3.35512	20130.7	587886	57.735	202.741
5.19836	3.37354	20241.2	587775	57.735	203.793
5.29813	3.32226	19933.5	588084	57.735	200.801
5.39791	3.35561	20133.7	587883	57.735	202.708
5.49769	3.38928	20335.7	587681	57.735	204.675
5.59746	3.33521	20011.2	588006	57.735	201.572
5.69724	3.38628	20317.7	587699	57.735	204.525
5.79702	3.51282	21076.9	586939	57.735	211.815
5.89679	3.50369	21022.1	586994	57.735	211.284
5.99657	3.34506	20070.4	587947	57.735	202.167
6.09635	3.28502	19710.1	588307	57.735	198.679
6.19612	3.32216	19933	588084	57.735	200.822
6.2959	3.33552	20013.1	588004	57.735	201.581
6.39568	3.36407	20184.4	587832	57.735	203.251
6.49545	3.37858	20271.5	587745	57.735	204.121
6.59523	3.38069	20284.1	587733	57.735	204.221
6.69501	3.38684	20321	587695	57.735	204.551
6.79478	3.30614	19836.9	588180	57.735	199.919
6.89456	3.3148	19888.8	588128	57.735	200.406
6.99434	3.42154	20529.2	587487	57.735	206.511
7.09411	3.39004	20340.3	587676	57.735	204.719
7.19389	3.34634	20078	587939	57.735	202.261
7.29366	3.35118	20107.1	587909	57.735	202.546
7.39344	3.30035	19802.1	588215	57.735	199.584
7.49322	3.28851	19731	588286	57.735	198.891
7.59299	3.42899	20573.9	587442	57.735	206.999
7.69277	3.49351	20961.1	587055	57.735	210.685
7.79255	3.37535	20252.1	587765	57.735	203.88
7.89232	3.29862	19791.7	588226	57.735	199.44
7.9921	3.38348	20300.9	587716	57.735	204.335
8.09188	3.42647	20558.8	587458	57.735	206.832
8.19165	3.40477	20428.6	587588	57.735	205.638
8.29143	3.3882	20329.2	587687	57.735	204.682
8.39121	3.34527	20071.6	587945	57.735	202.19
8.49098	3.33832	20029.9	587987	57.735	201.77
8.59076	3.34963	20097.8	587919	57.735	202.414
8.69054	3.29532	19771.9	588245	57.735	199.307
8.79031	3.23951	19437.1	588580	57.735	196.135
8.89009	3.33786	20027.2	587989	57.735	201.826
8.98987	3.38172	20290.3	587726	57.735	204.309
9.08964	3.36248	20174.9	587842	57.735	203.187
9.18942	3.41547	20492.8	587523	57.735	206.197
9.2892	3.39482	20368.9	587648	57.735	204.993
9.38897	3.3613	20167.8	587849	57.735	203.017
9.48875	3.39917	20395	587621	57.735	205.232
9.58853	3.37316	20239	587777	57.735	203.792
9.6883	3.3191	19914.6	588103	57.735	200.675
9.78808	3.39598	20375.9	587641	57.735	205.068
9.88785	3.50689	21041.4	586975	57.735	211.449
