Time (?)	Temperature	Kinetic energy (?)	Potential Energy (?)	Number Density	Pressure
0.00997765	2.38791	14327.5	583504	57.735	146.779
0.109754	2.43382	14602.9	583228	57.735	149.438
0.209531	2.66235	15974.1	581854	57.735	162.617
0.309307	2.4755	14853	582978	57.735	151.899
0.409084	2.48024	14881.5	582949	57.735	152.152
0.50886	2.61832	15709.9	582119	57.735	160.065
0.608637	2.4372	14623.2	583208	57.735	149.606
0.708413	2.40959	14457.5	583374	57.735	148
0.80819	2.59348	15560.9	582268	57.735	158.6
0.907966	2.56211	15372.7	582457	57.735	156.817
1.00774	2.47317	14839	582992	57.735	151.697
1.10752	2.54732	15283.9	582546	57.735	155.988
1.2073	2.56674	15400.4	582429	57.735	157.097
1.30707	2.48294	14897.6	582933	57.735	152.245
1.40685	2.46969	14818.2	583012	57.735	151.476
1.50663	2.48912	14934.7	582895	57.735	152.552
1.6064	2.48716	14922.9	582907	57.735	152.432
1.70618	2.53566	15213.9	582616	57.735	155.23
1.80596	2.57169	15430.1	582399	57.735	157.358
1.90573	2.48787	14927.2	582903	57.735	152.515
2.00551	2.42765	14565.9	583265	57.735	149.033
2.10528	2.49457	14967.4	582863	57.735	152.86
2.20506	2.53662	15219.7	582610	57.735	155.292
2.30484	2.51191	15071.4	582759	57.735	153.808
2.40461	2.5221	15132.6	582698	57.735	154.456
2.50439	2.55882	15352.9	582477	57.735	156.537
2.60417	2.64608	15876.5	581953	57.735	161.608
2.70394	2.67123	16027.4	581802	57.735	163.049
2.80372	2.52204	15132.2	582698	57.735	154.457
2.9035	2.37576	14254.5	583576	57.735	146.027
3.00327	2.39179	14350.8	583479	57.735	146.934
3.10305	2.46571	14794.3	583036	57.735	151.253
3.20283	2.51432	15085.9	582744	57.735	154.057
3.3026	2.58163	15489.8	582340	57.735	157.981
3.40238	2.60341	15620.5	582209	57.735	159.243
3.50216	2.46593	14795.6	583034	57.735	151.307
3.60193	2.34038	14042.3	583789	57.735	144.076
3.70171	2.45504	14730.2	583100	57.735	150.628
3.80149	2.59495	15569.7	582260	57.735	158.71
3.90126	2.59871	15592.3	582238	57.735	158.928
4.00104	2.55325	15319.5	582510	57.735	156.293
4.10082	2.44658	14679.5	583151	57.735	150.149
4.20059	2.39171	14350.2	583481	57.735	146.949
4.30037	2.5136	15081.6	582748	57.735	154.02
4.40015	2.61005	15660.3	582169	57.735	159.575
4.49992	2.58805	15528.3	582302	57.735	158.303
4.5997	2.52951	15177	582653	57.735	154.919
4.69947	2.50405	15024.3	582806	57.735	153.431
4.79925	2.49943	14996.6	582833	57.735	153.146
4.89903	2.4608	14764.8	583065	57.735	150.961
4.9988	2.47464	14847.8	582982	57.735	151.792
5.09858	2.51461	15087.7	582742	57.735	154.083
5.19836	2.52946	15176.8	582653	57.735	154.898
5.29813	2.47612	14856.7	582974	57.735	151.815
5.39791	2.49083	14945	582885	57.735	152.631
5.49769	2.54097	15245.8	582584	57.735	155.539
5.59746	2.49741	14984.4	582846	57.735	153.06
5.69724	2.51311	15078.7	582752	57.735	153.991
5.79702	2.62927	15775.6	582054	57.735	160.628
5.89679	2.6321	15792.6	582037	57.735	160.817
5.99657	2.48203	14892.2	582938	57.735	152.192
6.09635	2.43233	14594	583236	57.735	149.304
6.19612	2.48032	14881.9	582948	57.735	152.068
6.2959	2.48057	14883.4	582947	57.735	152.078
6.39568	2.51003	15060.2	582770	57.735	153.821
6.49545	2.54519	15271.1	582559	57.735	155.857
6.59523	2.5291	15174.6	582655	57.735	154.917
6.69501	2.52093	15125.6	582704	57.735	154.433
6.79478	2.46939	14816.3	583014	57.735	151.473
6.89456	2.45211	14712.6	583118	57.735	150.474
6.99434	2.54039	15242.3	582587	57.735	155.528
7.09411	2.55881	15352.9	582477	57.735	156.597
7.19389	2.51755	15105.3	582725	57.735	154.235
7.29366	2.50177	15010.6	582819	57.735	153.354
7.39344	2.45526	14731.5	583098	57.735	150.63
7.49322	2.44036	14642.2	583188	57.735	149.783
7.59299	2.5531	15318.6	582511	57.735	156.304
7.69277	2.62133	15728	582101	57.735	160.192
7.79255	2.53594	15215.6	582614	57.735	155.262
7.89232	2.45658	14739.5	583091	57.735	150.694
7.9921	2.51156	15069.4	582760	57.735	153.888
8.09188	2.56	15360	582470	57.735	156.655
8.19165	2.54255	15255.3	582575	57.735	155.711
8.29143	2.52338	15140.3	582689	57.735	154.599
8.39121	2.48699	14921.9	582908	57.735	152.524
8.49098	2.48424	14905.4	582925	57.735	152.335
8.59076	2.51525	15091.5	582738	57.735	154.105
8.69054	2.48244	14894.6	582935	57.735	152.224
8.79031	2.40601	14436.1	583394	57.735	147.851
8.89009	2.46743	14804.6	583025	57.735	151.422
8.98987	2.54101	15246.1	582583	57.735	155.638
9.08964	2.52146	15128.8	582701	57.735	154.495
9.18942	2.54691	15281.4	582548	57.735	155.897
9.2892	2.5553	15331.8	582498	57.735	156.386
9.38897	2.50946	15056.8	582773	57.735	153.694
9.48875	2.50814	15048.9	582781	57.735	153.638
9.58853	2.51184	15071	582759	57.735	153.907
9.6883	2.48005	14880.3	582950	57.735	152.062
9.78808	2.53618	15217.1	582613	57.735	155.303
9.88785	2.63588	15815.3	582014	57.735	161.036
