Time (?)	Temperature	Kinetic energy (?)	Potential Energy (?)	Number Density	Pressure
0.00997765	3.17357	19041.4	1665.23	46.188	146.792
0.109754	3.13155	18789.3	1917.18	46.188	144.852
0.209531	3.09273	18556.4	2150.02	46.188	143.061
0.309307	3.03865	18231.9	2474.55	46.188	140.565
0.409084	2.97391	17843.5	2863	46.188	137.577
0.50886	2.91058	17463.5	3243	46.188	134.654
0.608637	2.86014	17160.9	3545.66	46.188	132.325
0.708413	2.8304	16982.4	3724.16	46.188	130.952
0.80819	2.82527	16951.6	3754.9	46.188	130.715
0.907966	2.84495	17069.7	3636.79	46.188	131.623
1.00774	2.88334	17300.1	3406.39	46.188	133.395
1.10752	2.92812	17568.7	3137.68	46.188	135.463
1.2073	2.97049	17823	2883.47	46.188	137.418
1.30707	3.01059	18063.6	2642.9	46.188	139.27
1.40685	3.05146	18308.8	2397.68	46.188	141.157
1.50663	3.0927	18556.2	2150.28	46.188	143.06
1.6064	3.1314	18788.4	1918.04	46.188	144.847
1.70618	3.16471	18988.3	1718.18	46.188	146.385
1.80596	3.19028	19141.7	1564.78	46.188	147.565
1.90573	3.20872	19252.3	1454.13	46.188	148.416
2.00551	3.22394	19343.7	1362.8	46.188	149.117
2.10528	3.23943	19436.6	1269.91	46.188	149.83
2.20506	3.2553	19531.8	1174.65	46.188	150.561
2.30484	3.26951	19617.1	1089.4	46.188	151.217
2.40461	3.28118	19687.1	1019.36	46.188	151.755
2.50439	3.28914	19734.8	971.636	46.188	152.121
2.60417	3.2901	19740.6	965.843	46.188	152.166
2.70394	3.28337	19700.2	1006.23	46.188	151.858
2.80372	3.27423	19645.4	1061.08	46.188	151.437
2.9035	3.27059	19623.5	1082.97	46.188	151.271
3.00327	3.27736	19664.2	1042.33	46.188	151.583
3.10305	3.29264	19755.9	950.599	46.188	152.289
3.20283	3.30944	19856.6	849.825	46.188	153.064
3.3026	3.32406	19944.4	762.11	46.188	153.738
3.40238	3.33879	20032.7	673.738	46.188	154.418
3.50216	3.35647	20138.8	567.671	46.188	155.234
3.60193	3.37618	20257.1	449.355	46.188	156.144
3.70171	3.39085	20345.1	361.296	46.188	156.822
3.80149	3.39421	20365.3	341.173	46.188	156.978
3.90126	3.38892	20333.5	372.916	46.188	156.733
4.00104	3.38272	20296.3	410.144	46.188	156.447
4.10082	3.38314	20298.9	407.647	46.188	156.465
4.20059	3.39569	20374.1	332.393	46.188	157.044
4.30037	3.4221	20532.6	173.886	46.188	158.262
4.40015	3.45953	20757.2	-50.6905	46.188	159.988
4.49992	3.49934	20996	-289.609	46.188	161.825
4.5997	3.53086	21185.2	-478.779	46.188	163.28
4.69947	3.54616	21277	-570.589	46.188	163.986
4.79925	3.54224	21253.4	-547.006	46.188	163.804
4.89903	3.52345	21140.7	-434.277	46.188	162.938
4.9988	3.49988	20999.3	-292.774	46.188	161.85
5.09858	3.48213	20892.8	-186.274	46.188	161.031
5.19836	3.47259	20835.5	-129.08	46.188	160.592
5.29813	3.46836	20810.2	-103.697	46.188	160.397
5.39791	3.46809	20808.5	-102.066	46.188	160.385
5.49769	3.47105	20826.3	-119.855	46.188	160.522
5.59746	3.47861	20871.7	-165.183	46.188	160.871
5.69724	3.49353	20961.2	-254.726	46.188	161.56
5.79702	3.5148	21088.8	-382.344	46.188	162.542
5.89679	3.53727	21223.6	-517.208	46.188	163.58
5.99657	3.55443	21326.6	-620.189	46.188	164.372
6.09635	3.5609	21365.4	-658.973	46.188	164.67
6.19612	3.55561	21333.7	-627.248	46.188	164.427
6.2959	3.54341	21260.4	-553.982	46.188	163.863
6.39568	3.53151	21189.1	-482.606	46.188	163.315
6.49545	3.52435	21146.1	-439.598	46.188	162.983
6.59523	3.52492	21149.5	-443.011	46.188	163.009
6.69501	3.53559	21213.5	-507.04	46.188	163.501
6.79478	3.55245	21314.7	-608.273	46.188	164.279
6.89456	3.56655	21399.3	-692.888	46.188	164.93
6.99434	3.57147	21428.8	-722.403	46.188	165.158
7.09411	3.56603	21396.2	-689.759	46.188	164.907
7.19389	3.55264	21315.9	-609.422	46.188	164.289
7.29366	3.53687	21221.2	-514.748	46.188	163.561
7.39344	3.52579	21154.8	-448.287	46.188	163.049
7.49322	3.52385	21143.1	-436.59	46.188	162.958
7.59299	3.53065	21183.9	-477.437	46.188	163.27
7.69277	3.54155	21249.3	-542.887	46.188	163.774
7.79255	3.55192	21311.5	-605.089	46.188	164.253
7.89232	3.55894	21353.6	-647.211	46.188	164.578
7.9921	3.56182	21370.9	-664.512	46.188	164.712
8.09188	3.5639	21383.4	-676.935	46.188	164.808
8.19165	3.56822	21409.3	-702.902	46.188	165.008
8.29143	3.57188	21431.3	-724.857	46.188	165.177
8.39121	3.57191	21431.5	-725.048	46.188	165.18
8.49098	3.5704	21422.4	-715.985	46.188	165.111
8.59076	3.56938	21416.3	-709.893	46.188	165.064
8.69054	3.56758	21405.5	-699.105	46.188	164.981
8.79031	3.56142	21368.5	-662.112	46.188	164.696
8.89009	3.55189	21311.4	-604.94	46.188	164.256
8.98987	3.54489	21269.3	-562.904	46.188	163.933
9.08964	3.54344	21260.6	-554.224	46.188	163.864
9.18942	3.54474	21268.5	-562.051	46.188	163.923
9.2892	3.54277	21256.6	-550.208	46.188	163.831
9.38897	3.53322	21199.3	-492.933	46.188	163.39
9.48875	3.51926	21115.5	-409.094	46.188	162.744
9.58853	3.51041	21062.4	-355.974	46.188	162.335
9.6883	3.5148	21088.8	-382.353	46.188	162.537
9.78808	3.5326	21195.6	-489.168	46.188	163.359
9.88785	3.55692	21341.5	-635.116	46.188	164.482
