Time (?)	Temperature	Kinetic energy (?)	Potential Energy (?)	Number Density	Pressure
0.00997765	5.02425	30145.5	-3302.08	28.8675	145.037
0.109754	5.03941	30236.5	-3393.07	28.8675	145.475
0.209531	5.05523	30331.4	-3487.95	28.8675	145.931
0.309307	5.07045	30422.7	-3579.3	28.8675	146.371
0.409084	5.08287	30497.2	-3653.83	28.8675	146.729
0.50886	5.08922	30535.3	-3691.99	28.8675	146.913
0.608637	5.08652	30519.1	-3675.8	28.8675	146.835
0.708413	5.07396	30443.8	-3600.43	28.8675	146.473
0.80819	5.05257	30315.4	-3472.11	28.8675	145.856
0.907966	5.02465	30147.9	-3304.57	28.8675	145.05
1.00774	4.99272	29956.3	-3112.96	28.8675	144.128
1.10752	4.9601	29760.6	-2917.27	28.8675	143.187
1.2073	4.92971	29578.3	-2734.94	28.8675	142.31
1.30707	4.9023	29413.8	-2570.45	28.8675	141.519
1.40685	4.87834	29270.1	-2426.73	28.8675	140.828
1.50663	4.859	29154	-2310.67	28.8675	140.27
1.6064	4.84505	29070.3	-2226.96	28.8675	139.868
1.70618	4.83582	29014.9	-2171.58	28.8675	139.602
1.80596	4.82926	28975.6	-2132.25	28.8675	139.413
1.90573	4.82385	28943.1	-2099.76	28.8675	139.257
2.00551	4.81985	28919.1	-2075.78	28.8675	139.141
2.10528	4.81862	28911.7	-2068.37	28.8675	139.106
2.20506	4.82065	28923.9	-2080.6	28.8675	139.165
2.30484	4.82493	28949.6	-2106.26	28.8675	139.288
2.40461	4.83104	28986.2	-2142.91	28.8675	139.465
2.50439	4.84085	29045.1	-2201.75	28.8675	139.748
2.60417	4.85471	29128.3	-2284.96	28.8675	140.149
2.70394	4.87029	29221.8	-2378.45	28.8675	140.598
2.80372	4.88684	29321	-2477.72	28.8675	141.076
2.9035	4.90391	29423.4	-2580.13	28.8675	141.568
3.00327	4.92072	29524.3	-2680.98	28.8675	142.053
3.10305	4.93689	29621.3	-2778	28.8675	142.52
3.20283	4.95105	29706.3	-2863.02	28.8675	142.929
3.3026	4.9619	29771.4	-2928.08	28.8675	143.242
3.40238	4.97108	29826.5	-2983.14	28.8675	143.507
