Time (?)	Temperature	Kinetic energy (?)	Potential Energy (?)	Number Density	Pressure
0.00997765	0.75569	4534.14	-13237.4	46.188	35.0254
0.109754	0.726141	4356.85	-13060.1	46.188	33.6615
0.209531	0.720616	4323.7	-13027	46.188	33.4062
0.309307	0.726556	4359.33	-13062.7	46.188	33.6801
0.409084	0.734035	4404.21	-13107.6	46.188	34.0253
0.50886	0.737303	4423.82	-13127.2	46.188	34.1759
0.608637	0.734804	4408.83	-13112.2	46.188	34.0604
0.708413	0.728232	4369.39	-13072.8	46.188	33.7572
0.80819	0.721128	4326.77	-13030.1	46.188	33.4292
0.907966	0.717461	4304.76	-13008.1	46.188	33.2599
1.00774	0.720504	4323.03	-13026.4	46.188	33.4003
1.10752	0.732178	4393.07	-13096.4	46.188	33.939
1.2073	0.752778	4516.67	-13220	46.188	34.8898
1.30707	0.781112	4686.67	-13390	46.188	36.1976
1.40685	0.814934	4889.61	-13593	46.188	37.759
1.50663	0.851527	5109.16	-13812.5	46.188	39.4482
1.6064	0.888224	5329.35	-14032.7	46.188	41.1424
1.70618	0.922744	5536.46	-14239.9	46.188	42.7358
1.80596	0.953342	5720.05	-14423.5	46.188	44.1482
1.90573	0.978717	5872.3	-14575.7	46.188	45.3194
2.00551	0.997993	5987.96	-14691.4	46.188	46.2094
2.10528	1.01074	6064.45	-14767.9	46.188	46.7978
2.20506	1.01709	6102.53	-14805.9	46.188	47.0905
2.30484	1.01767	6106.01	-14809.4	46.188	47.1173
2.40461	1.01351	6081.04	-14784.4	46.188	46.925
2.50439	1.00587	6035.23	-14738.6	46.188	46.5726
2.60417	0.9962	5977.2	-14680.6	46.188	46.126
2.70394	0.986002	5916.01	-14619.4	46.188	45.6555
2.80372	0.976718	5860.31	-14563.7	46.188	45.2267
2.9035	0.969573	5817.44	-14520.8	46.188	44.8973
3.00327	0.965442	5792.65	-14496	46.188	44.7064
3.10305	0.964729	5788.37	-14491.8	46.188	44.6733
3.20283	0.967182	5803.09	-14506.5	46.188	44.7864
3.3026	0.971787	5830.72	-14534.1	46.188	44.9989
3.40238	0.976959	5861.75	-14565.2	46.188	45.2376
3.50216	0.980989	5885.93	-14589.3	46.188	45.4235
3.60193	0.982521	5895.13	-14598.5	46.188	45.4942
3.70171	0.980889	5885.33	-14588.7	46.188	45.4186
3.80149	0.976206	5857.24	-14560.6	46.188	45.2027
3.90126	0.969252	5815.51	-14518.9	46.188	44.8815
4.00104	0.961261	5767.57	-14471	46.188	44.5127
4.10082	0.953669	5722.01	-14425.4	46.188	44.1621
4.20059	0.947898	5687.39	-14390.8	46.188	43.8959
4.30037	0.945099	5670.6	-14374	46.188	43.7668
4.40015	0.945847	5675.08	-14378.5	46.188	43.8013
4.49992	0.949969	5699.81	-14403.2	46.188	43.9918
4.5997	0.956584	5739.5	-14442.9	46.188	44.2972
4.69947	0.964387	5786.32	-14489.7	46.188	44.6572
4.79925	0.972057	5832.34	-14535.8	46.188	45.0113
4.89903	0.97857	5871.42	-14574.8	46.188	45.312
4.9988	0.983328	5899.97	-14603.4	46.188	45.5316
5.09858	0.986178	5917.07	-14620.5	46.188	45.6634
5.19836	0.98731	5923.86	-14627.3	46.188	45.7158
5.29813	0.98707	5922.42	-14625.8	46.188	45.7048
5.39791	0.985778	5914.67	-14618.1	46.188	45.6454
5.49769	0.983635	5901.81	-14605.2	46.188	45.5467
5.59746	0.980815	5884.89	-14588.3	46.188	45.4168
5.69724	0.977601	5865.61	-14569	46.188	45.2687
5.79702	0.974396	5846.37	-14549.8	46.188	45.1209
5.89679	0.97161	5829.66	-14533.1	46.188	44.9921
5.99657	0.969518	5817.11	-14520.5	46.188	44.8954
6.09635	0.968249	5809.49	-14512.9	46.188	44.8366
6.19612	0.967827	5806.96	-14510.4	46.188	44.8169
6.2959	0.968159	5808.96	-14512.4	46.188	44.8321
6.39568	0.968991	5813.94	-14517.4	46.188	44.87
6.49545	0.969891	5819.35	-14522.8	46.188	44.9114
6.59523	0.970394	5822.36	-14525.8	46.188	44.9343
6.69501	0.970188	5821.13	-14524.5	46.188	44.9246
6.79478	0.969244	5815.46	-14518.9	46.188	44.8806
6.89456	0.967859	5807.15	-14510.6	46.188	44.8166
6.99434	0.96657	5799.42	-14502.8	46.188	44.7569
7.09411	0.96596	5795.76	-14499.2	46.188	44.7288
7.19389	0.966349	5798.09	-14501.5	46.188	44.7466
7.29366	0.967604	5805.62	-14509	46.188	44.8048
7.39344	0.96914	5814.84	-14518.3	46.188	44.8757
7.49322	0.970117	5820.7	-14524.1	46.188	44.9211
7.59299	0.969778	5818.67	-14522.1	46.188	44.9057
7.69277	0.967806	5806.83	-14510.3	46.188	44.8148
7.79255	0.964543	5787.26	-14490.7	46.188	44.6641
7.89232	0.960865	5765.19	-14468.6	46.188	44.4948
7.9921	0.957805	5746.83	-14450.2	46.188	44.3538
8.09188	0.956125	5736.75	-14440.2	46.188	44.2765
8.19165	0.956124	5736.74	-14440.1	46.188	44.2766
8.29143	0.957762	5746.57	-14450	46.188	44.3523
8.39121	0.960897	5765.38	-14468.8	46.188	44.497
8.49098	0.965391	5792.35	-14495.8	46.188	44.7044
8.59076	0.971045	5826.27	-14529.7	46.188	44.965
8.69054	0.977461	5864.77	-14568.2	46.188	45.261
8.79031	0.983965	5903.79	-14607.2	46.188	45.5611
8.89009	0.98968	5938.08	-14641.5	46.188	45.8249
8.98987	0.993681	5962.08	-14665.5	46.188	46.0093
9.08964	0.995235	5971.41	-14674.8	46.188	46.0811
9.18942	0.994043	5964.26	-14667.7	46.188	46.0261
9.2892	0.990423	5942.54	-14646	46.188	45.8589
9.38897	0.985294	5911.76	-14615.2	46.188	45.6218
9.48875	0.979926	5879.55	-14583	46.188	45.3739
9.58853	0.975598	5853.59	-14557	46.188	45.1741
9.6883	0.973214	5839.28	-14542.7	46.188	45.064
9.78808	0.973029	5838.18	-14541.6	46.188	45.0556
9.88785	0.97461	5847.66	-14551.1	46.188	45.1286
