Time (?)	Temperature	Kinetic energy (?)	Potential Energy (?)	Number Density	Pressure
7.29366	1.32964	7977.83	-24484.2	43.905	58.4464
5.39791	1.40468	8428.09	-23798.2	43.905	61.746
5.49769	1.40892	8453.49	-23823.6	43.905	61.9317
7.39344	1.33428	8005.7	-24512.1	43.905	58.6504
5.59746	1.41355	8481.29	-23851.4	43.905	62.1352
7.49322	1.33856	8031.35	-24537.7	43.905	58.8377
5.69724	1.4182	8509.2	-23879.3	43.905	62.3391
7.59299	1.34187	8051.22	-24557.6	43.905	58.983
5.79702	1.42257	8535.4	-23905.5	43.905	62.5301
7.69277	1.34391	8063.47	-24569.8	43.905	59.0728
5.89679	1.42637	8558.19	-23928.3	43.905	62.6964
7.79255	1.34485	8069.11	-24575.5	43.905	59.1143
5.99657	1.42933	8575.97	-23946.1	43.905	62.8265
7.89232	1.34525	8071.49	-24577.8	43.905	59.1319
6.09635	1.43118	8587.1	-23957.2	43.905	62.9078
7.9921	1.34574	8074.43	-24580.8	43.905	59.1533
6.19612	1.43167	8590.01	-23960.1	43.905	62.9289
8.09188	1.34675	8080.49	-24586.8	43.905	59.1976
6.2959	1.43067	8584.02	-23954.1	43.905	62.8851
8.19165	1.34844	8090.63	-24597	43.905	59.2716
6.39568	1.42843	8570.6	-23940.7	43.905	62.7873
8.29143	1.35075	8104.51	-24610.9	43.905	59.3732
6.49545	1.42564	8553.85	-23923.9	43.905	62.6645
8.39121	1.35344	8120.67	-24627	43.905	59.491
6.59523	1.42325	8539.52	-23909.6	43.905	62.5597
8.49098	1.35605	8136.32	-24642.7	43.905	59.6055
6.69501	1.42214	8532.85	-23902.9	43.905	62.511
8.59076	1.35798	8147.87	-24654.2	43.905	59.69
6.79478	1.42269	8536.15	-23906.2	43.905	62.5353
8.69054	1.3587	8152.18	-24658.5	43.905	59.7216
6.89456	1.4247	8548.2	-23918.3	43.905	62.6235
8.79031	1.35799	8147.94	-24654.3	43.905	59.6909
6.99434	1.4277	8566.21	-23936.3	43.905	62.7554
8.89009	1.35597	8135.83	-24642.2	43.905	59.602
7.09411	1.43124	8587.46	-23957.5	43.905	62.9109
8.98987	1.35294	8117.64	-24624	43.905	59.4692
7.19389	1.43489	8609.34	-23979.4	43.905	63.0708
9.08964	1.3492	8095.18	-24601.5	43.905	59.3053
7.29366	1.43816	8628.94	-23999	43.905	63.2142
9.18942	1.34501	8070.05	-24576.4	43.905	59.1217
7.39344	1.44063	8643.78	-24013.9	43.905	63.323
9.2892	1.34064	8043.87	-24550.2	43.905	58.9306
7.49322	1.44223	8653.36	-24023.4	43.905	63.3931
9.38897	1.33639	8018.36	-24524.7	43.905	58.744
7.59299	1.44328	8659.65	-24029.7	43.905	63.4395
9.48875	1.3325	7995.01	-24501.4	43.905	58.5733
7.69277	1.4443	8665.82	-24035.9	43.905	63.4847
9.58853	1.32911	7974.68	-24481	43.905	58.4246
7.79255	1.44575	8674.5	-24044.6	43.905	63.5483
9.6883	1.32624	7957.47	-24463.8	43.905	58.2984
7.89232	1.44787	8687.22	-24057.3	43.905	63.6411
9.78808	1.32386	7943.16	-24449.5	43.905	58.1934
7.9921	1.45077	8704.6	-24074.7	43.905	63.7682
9.88785	1.32201	7932.04	-24438.4	43.905	58.1118
8.09188	1.4543	8725.8	-24095.9	43.905	63.9233
8.19165	1.45795	8747.68	-24117.8	43.905	64.0831
8.29143	1.46087	8765.23	-24135.3	43.905	64.2112
8.39121	1.46231	8773.87	-24144	43.905	64.2741
8.49098	1.46197	8771.8	-24141.9	43.905	64.2592
8.59076	1.46003	8760.18	-24130.3	43.905	64.174
8.69054	1.45695	8741.7	-24111.8	43.905	64.039
8.79031	1.45323	8719.4	-24089.5	43.905	63.8761
8.89009	1.44932	8695.94	-24066	43.905	63.7048
8.98987	1.44554	8673.23	-24043.3	43.905	63.5391
9.08964	1.442	8652	-24022.1	43.905	63.3839
9.18942	1.4387	8632.21	-24002.3	43.905	63.2393
9.2892	1.43563	8613.76	-23983.8	43.905	63.1042
9.38897	1.4328	8596.78	-23966.9	43.905	62.98
9.48875	1.43023	8581.38	-23951.5	43.905	62.8669
9.58853	1.42796	8567.74	-23937.8	43.905	62.7668
9.6883	1.42607	8556.42	-23926.5	43.905	62.6842
9.78808	1.42476	8548.56	-23918.6	43.905	62.6266
9.88785	1.42427	8545.61	-23915.7	43.905	62.6049
