Time (?)	Temperature	Kinetic energy (?)	Potential Energy (?)	Number Density	Pressure
0.00997765	4.1878	25126.8	-8210.83	32.9914	138.16
0.109754	4.19242	25154.5	-8238.57	32.9914	138.312
0.209531	4.18568	25114.1	-8198.17	32.9914	138.09
0.309307	4.16266	24976	-8060.05	32.9914	137.332
0.409084	4.12137	24728.2	-7812.31	32.9914	135.97
0.50886	4.06451	24387.1	-7471.16	32.9914	134.096
0.608637	3.99792	23987.5	-7071.58	32.9914	131.901
0.708413	3.92807	23568.4	-6652.49	32.9914	129.598
0.80819	3.86057	23163.4	-6247.51	32.9914	127.373
0.907966	3.7993	22795.8	-5879.86	32.9914	125.353
1.00774	3.74657	22479.4	-5563.5	32.9914	123.615
1.10752	3.70392	22223.5	-5307.57	32.9914	122.209
1.2073	3.67161	22029.6	-5113.7	32.9914	121.143
1.30707	3.64843	21890.6	-4974.68	32.9914	120.379
1.40685	3.63247	21794.8	-4878.91	32.9914	119.852
1.50663	3.62257	21735.4	-4819.49	32.9914	119.526
1.6064	3.6189	21713.4	-4797.47	32.9914	119.405
1.70618	3.62191	21731.5	-4815.56	32.9914	119.504
1.80596	3.631	21786	-4870.07	32.9914	119.803
1.90573	3.64446	21866.8	-4950.87	32.9914	120.247
2.00551	3.66035	21962.1	-5046.18	32.9914	120.771
2.10528	3.67759	22065.6	-5149.65	32.9914	121.34
2.20506	3.69613	22176.8	-5260.87	32.9914	121.951
2.30484	3.71547	22292.8	-5376.91	32.9914	122.588
2.40461	3.73446	22406.7	-5490.83	32.9914	123.214
2.50439	3.75177	22510.6	-5594.71	32.9914	123.785
2.60417	3.76589	22595.3	-5679.44	32.9914	124.251
2.70394	3.77558	22653.5	-5737.62	32.9914	124.571
2.80372	3.78072	22684.3	-5768.45	32.9914	124.74
2.9035	3.78273	22696.4	-5780.47	32.9914	124.807
3.00327	3.78426	22705.5	-5789.63	32.9914	124.857
3.10305	3.788	22728	-5812.05	32.9914	124.98
3.20283	3.79582	22774.9	-5858.98	32.9914	125.238
3.3026	3.80768	22846.1	-5930.2	32.9914	125.63
3.40238	3.82013	22920.8	-6004.89	32.9914	126.04
3.50216	3.82835	22970.1	-6054.24	32.9914	126.311
3.60193	3.83062	22983.7	-6067.83	32.9914	126.386
3.70171	3.82913	22974.8	-6058.87	32.9914	126.337
3.80149	3.82768	22966.1	-6050.18	32.9914	126.289
3.90126	3.82892	22973.5	-6057.64	32.9914	126.33
4.00104	3.83244	22994.6	-6078.74	32.9914	126.446
4.10082	3.83574	23014.4	-6098.54	32.9914	126.554
4.20059	3.8374	23024.4	-6108.53	32.9914	126.609
4.30037	3.83704	23022.2	-6106.35	32.9914	126.598
4.40015	3.83407	23004.4	-6088.56	32.9914	126.5
4.49992	3.82782	22966.9	-6051.05	32.9914	126.294
4.5997	3.81822	22909.3	-5993.43	32.9914	125.977
