Time (?)	Temperature	Kinetic energy (?)	Potential Energy (?)	Number Density	Pressure
3.40238	1.11697	6701.8	-14250.9	38.49	43.0003
3.50216	1.11564	6693.84	-14243	38.49	42.9492
3.60193	1.11448	6686.88	-14236	38.49	42.9046
3.70171	1.11342	6680.52	-14229.7	38.49	42.8638
3.80149	1.11234	6674.06	-14223.2	38.49	42.8224
3.90126	1.11119	6667.11	-14216.2	38.49	42.7779
4.00104	1.10998	6659.9	-14209	38.49	42.7316
4.10082	1.10882	6652.94	-14202.1	38.49	42.687
4.20059	1.10776	6646.58	-14195.7	38.49	42.6462
4.30037	1.10679	6640.73	-14189.9	38.49	42.6087
4.40015	1.10577	6634.64	-14183.8	38.49	42.5697
4.49992	1.10454	6627.22	-14176.4	38.49	42.5221
4.5997	1.10293	6617.56	-14166.7	38.49	42.4601
4.69947	1.10092	6605.55	-14154.7	38.49	42.3832
4.79925	1.09872	6592.3	-14141.4	38.49	42.2982
4.89903	1.09666	6579.98	-14129.1	38.49	42.2192
4.9988	1.09517	6571	-14120.1	38.49	42.1616
5.09858	1.09452	6567.14	-14116.3	38.49	42.1368
5.19836	1.09484	6569.03	-14118.2	38.49	42.1488
5.29813	1.09606	6576.35	-14125.5	38.49	42.1958
5.39791	1.09804	6588.23	-14137.4	38.49	42.2718
5.49769	1.10056	6603.34	-14152.5	38.49	42.3687
5.59746	1.10335	6620.07	-14169.2	38.49	42.4759
5.69724	1.10614	6636.85	-14186	38.49	42.5835
5.79702	1.1087	6652.22	-14201.3	38.49	42.682
5.89679	1.11081	6664.86	-14214	38.49	42.7631
5.99657	1.1123	6673.79	-14222.9	38.49	42.8205
6.09635	1.11316	6678.96	-14228.1	38.49	42.8536
6.19612	1.11357	6681.43	-14230.6	38.49	42.8695
6.2959	1.11379	6682.73	-14231.9	38.49	42.8778
6.39568	1.11394	6683.64	-14232.8	38.49	42.8838
6.49545	1.11396	6683.74	-14232.9	38.49	42.8844
6.59523	1.11368	6682.06	-14231.2	38.49	42.8736
6.69501	1.11303	6678.19	-14227.3	38.49	42.8488
6.79478	1.11208	6672.5	-14221.6	38.49	42.8122
6.89456	1.11095	6665.69	-14214.8	38.49	42.7686
6.99434	1.10972	6658.3	-14207.4	38.49	42.7212
7.09411	1.10841	6650.44	-14199.6	38.49	42.6708
7.19389	1.10702	6642.1	-14191.2	38.49	42.6173
7.29366	1.10557	6633.39	-14182.5	38.49	42.5616
7.39344	1.10407	6624.43	-14173.6	38.49	42.5042
7.49322	1.10254	6615.23	-14164.4	38.49	42.4452
7.59299	1.10094	6605.61	-14154.7	38.49	42.3836
7.69277	1.09926	6595.54	-14144.7	38.49	42.3191
7.79255	1.09754	6585.21	-14134.3	38.49	42.2528
7.89232	1.09591	6575.48	-14124.6	38.49	42.1906
7.9921	1.09461	6567.64	-14116.8	38.49	42.1404
8.09188	1.09377	6562.62	-14111.7	38.49	42.1083
8.19165	1.09347	6560.82	-14109.9	38.49	42.0967
8.29143	1.09369	6562.12	-14111.2	38.49	42.1051
8.39121	1.09436	6566.14	-14115.3	38.49	42.131
8.49098	1.0954	6572.4	-14121.5	38.49	42.1711
8.59076	1.09672	6580.33	-14129.5	38.49	42.2219
8.69054	1.09819	6589.11	-14138.2	38.49	42.2783
8.79031	1.09961	6597.65	-14146.8	38.49	42.333
8.89009	1.10082	6604.94	-14154.1	38.49	42.3797
8.98987	1.10176	6610.53	-14159.7	38.49	42.4156
9.08964	1.10239	6614.36	-14163.5	38.49	42.4402
9.18942	1.10271	6616.26	-14165.4	38.49	42.4522
9.2892	1.10263	6615.8	-14164.9	38.49	42.4492
9.38897	1.10213	6612.8	-14161.9	38.49	42.4298
9.48875	1.10133	6607.97	-14157.1	38.49	42.3988
9.58853	1.1005	6603	-14152.1	38.49	42.3669
9.6883	1.09999	6599.96	-14149.1	38.49	42.3474
9.78808	1.10008	6600.5	-14149.6	38.49	42.3508
9.88785	1.10085	6605.09	-14154.2	38.49	42.3802
