Time (?)	Temperature	Kinetic energy (?)	Potential Energy (?)	Number Density	Pressure
0.00997765	4.0087	24052.2	5887.17	46.188	185.392
0.109754	3.95746	23744.8	6194.47	46.188	183.026
0.209531	3.89341	23360.5	6578.73	46.188	180.07
0.309307	3.81144	22868.6	7070.64	46.188	176.287
0.409084	3.72531	22351.9	7587.46	46.188	172.312
0.50886	3.65001	21900	8039.31	46.188	168.835
0.608637	3.59591	21575.5	8363.9	46.188	166.338
0.708413	3.56935	21416.1	8523.28	46.188	165.112
0.80819	3.57401	21444	8495.33	46.188	165.327
0.907966	3.60601	21636.1	8303.24	46.188	166.804
1.00774	3.64872	21892.3	8046.9	46.188	168.776
1.10752	3.68894	22133.6	7805.62	46.188	170.633
1.2073	3.72801	22368.1	7571.22	46.188	172.437
1.30707	3.76926	22615.5	7323.73	46.188	174.341
1.40685	3.81015	22860.9	7078.37	46.188	176.229
1.50663	3.84571	23074.3	6864.96	46.188	177.871
1.6064	3.87345	23240.7	6698.56	46.188	179.151
1.70618	3.89194	23351.7	6587.57	46.188	180.004
1.80596	3.90298	23417.9	6521.36	46.188	180.513
1.90573	3.9144	23486.4	6452.92	46.188	181.038
2.00551	3.93251	23595.1	6344.2	46.188	181.872
2.10528	3.95332	23719.9	6219.34	46.188	182.831
2.20506	3.96901	23814.1	6125.19	46.188	183.555
2.30484	3.97939	23876.3	6062.93	46.188	184.034
2.40461	3.98831	23929.8	6009.44	46.188	184.447
2.50439	3.99518	23971.1	5968.15	46.188	184.765
2.60417	3.99417	23965	5974.21	46.188	184.72
2.70394	3.98418	23905.1	6034.19	46.188	184.26
2.80372	3.97329	23839.7	6099.56	46.188	183.758
2.9035	3.96828	23809.7	6129.62	46.188	183.528
3.00327	3.96936	23816.2	6123.11	46.188	183.578
3.10305	3.97869	23872.2	6067.13	46.188	184.007
3.20283	3.99693	23981.6	5957.72	46.188	184.849
3.3026	4.01854	24111.2	5828.03	46.188	185.848
3.40238	4.03827	24229.6	5709.66	46.188	186.758
3.50216	4.05464	24327.8	5611.43	46.188	187.514
3.60193	4.06554	24393.2	5545.99	46.188	188.018
3.70171	4.06817	24409	5530.21	46.188	188.138
3.80149	4.06302	24378.1	5561.11	46.188	187.901
3.90126	4.0517	24310.2	5629.07	46.188	187.378
4.00104	4.04106	24246.3	5692.95	46.188	186.886
4.10082	4.0424	24254.4	5684.9	46.188	186.946
4.20059	4.06167	24370	5569.3	46.188	187.834
4.30037	4.09483	24569	5370.3	46.188	189.364
4.40015	4.13393	24803.6	5135.65	46.188	191.168
4.49992	4.17278	25036.7	4902.58	46.188	192.961
4.5997	4.20455	25227.3	4711.89	46.188	194.427
4.69947	4.21894	25313.6	4625.55	46.188	195.091
4.79925	4.21332	25279.9	4659.3	46.188	194.834
4.89903	4.19713	25182.8	4756.46	46.188	194.087
4.9988	4.17834	25070.1	4869.19	46.188	193.221
5.09858	4.16375	24982.5	4956.79	46.188	192.548
5.19836	4.16474	24988.4	4950.86	46.188	192.594
5.29813	4.17805	25068.3	4870.94	46.188	193.209
5.39791	4.19076	25144.6	4794.63	46.188	193.796
5.49769	4.19593	25175.6	4763.61	46.188	194.035
5.59746	4.19042	25142.5	4796.7	46.188	193.782
5.69724	4.17839	25070.3	4868.93	46.188	193.228
5.79702	4.16944	25016.7	4922.62	46.188	192.816
5.89679	4.17135	25028.1	4911.18	46.188	192.903
5.99657	4.186	25116	4823.28	46.188	193.578
6.09635	4.20567	25234	4705.22	46.188	194.484
6.19612	4.21914	25314.9	4624.36	46.188	195.104
6.2959	4.22651	25359	4580.24	46.188	195.444
