Time (?)	Temperature	Kinetic energy (?)	Potential Energy (?)	Number Density	Pressure
0.00997765	4.18696	25121.8	-3234.43	28.8675	120.867
0.109754	4.19991	25199.4	-3312.09	28.8675	121.24
0.209531	4.21385	25283.1	-3395.78	28.8675	121.643
0.309307	4.22834	25370	-3482.71	28.8675	122.061
0.409084	4.24244	25454.6	-3567.32	28.8675	122.468
0.50886	4.25459	25527.5	-3640.23	28.8675	122.819
0.608637	4.26254	25575.3	-3687.96	28.8675	123.048
0.708413	4.26411	25584.7	-3697.39	28.8675	123.094
0.80819	4.25838	25550.3	-3662.97	28.8675	122.928
0.907966	4.24579	25474.7	-3587.44	28.8675	122.565
1.00774	4.2277	25366.2	-3478.93	28.8675	122.044
1.10752	4.20584	25235	-3347.76	28.8675	121.413
1.2073	4.18211	25092.7	-3205.37	28.8675	120.728
1.30707	4.1589	24953.4	-3066.12	28.8675	120.058
1.40685	4.13757	24825.4	-2938.15	28.8675	119.443
1.50663	4.11838	24710.3	-2823.02	28.8675	118.889
1.6064	4.10181	24610.8	-2723.57	28.8675	118.411
1.70618	4.08866	24532	-2644.69	28.8675	118.032
1.80596	4.07942	24476.5	-2589.26	28.8675	117.766
1.90573	4.07358	24441.5	-2554.2	28.8675	117.597
2.00551	4.06973	24418.4	-2531.13	28.8675	117.486
2.10528	4.06674	24400.4	-2513.15	28.8675	117.4
2.20506	4.0646	24387.6	-2500.31	28.8675	117.338
2.30484	4.06425	24385.5	-2498.22	28.8675	117.329
2.40461	4.06651	24399	-2511.76	28.8675	117.394
2.50439	4.07101	24426.1	-2538.8	28.8675	117.524
2.60417	4.07672	24460.3	-2573.05	28.8675	117.689
2.70394	4.08354	24501.2	-2613.96	28.8675	117.886
2.80372	4.09289	24557.3	-2670.06	28.8675	118.156
2.9035	4.10532	24631.9	-2744.67	28.8675	118.515
3.00327	4.11962	24717.7	-2830.43	28.8675	118.927
3.10305	4.13479	24808.8	-2921.48	28.8675	119.365
3.20283	4.15001	24900	-3012.76	28.8675	119.804
3.3026	4.16461	24987.7	-3100.38	28.8675	120.226
3.40238	4.17842	25070.5	-3183.23	28.8675	120.624
3.50216	4.19073	25144.4	-3257.09	28.8675	120.98
3.60193	4.20049	25203	-3315.69	28.8675	121.262
3.70171	4.20817	25249	-3361.73	28.8675	121.483
3.80149	4.21592	25295.5	-3408.24	28.8675	121.707
3.90126	4.22483	25349	-3461.67	28.8675	121.964
4.00104	4.23361	25401.7	-3514.4	28.8675	122.218
4.10082	4.24082	25444.9	-3557.66	28.8675	122.426
4.20059	4.24666	25479.9	-3592.67	28.8675	122.594
4.30037	4.2522	25513.2	-3625.92	28.8675	122.754
4.40015	4.25769	25546.2	-3658.88	28.8675	122.913
4.49992	4.26282	25576.9	-3689.63	28.8675	123.061
4.5997	4.26797	25607.8	-3720.56	28.8675	123.21
4.69947	4.27406	25644.4	-3757.07	28.8675	123.385
4.79925	4.2808	25684.8	-3797.53	28.8675	123.58
4.89903	4.28636	25718.1	-3830.87	28.8675	123.74
4.9988	4.28955	25737.3	-3850.01	28.8675	123.832
5.09858	4.29152	25749.1	-3861.83	28.8675	123.889
5.19836	4.29421	25765.3	-3878	28.8675	123.966
5.29813	4.29774	25786.4	-3899.16	28.8675	124.068
5.39791	4.30042	25802.5	-3915.27	28.8675	124.146
5.49769	4.30068	25804.1	-3916.79	28.8675	124.153
5.59746	4.29805	25788.3	-3901.04	28.8675	124.078
5.69724	4.29405	25764.3	-3877.02	28.8675	123.962
5.79702	4.29187	25751.2	-3863.9	28.8675	123.899
5.89679	4.29306	25758.4	-3871.08	28.8675	123.934
5.99657	4.29571	25774.3	-3887	28.8675	124.01
6.09635	4.29738	25784.3	-3896.99	28.8675	124.058
6.19612	4.29715	25782.9	-3895.66	28.8675	124.052
6.2959	4.29583	25775	-3887.71	28.8675	124.014
6.39568	4.29493	25769.6	-3882.3	28.8675	123.988
6.49545	4.29536	25772.2	-3884.88	28.8675	124
6.59523	4.29729	25783.7	-3896.45	28.8675	124.056
