Time (?)	Temperature	Kinetic energy (?)	Potential Energy (?)	Number Density	Pressure
0.00997765	2.517	15102	-8054.37	32.9914	83.037
0.109754	2.52829	15169.8	-8122.17	32.9914	83.4098
0.209531	2.53829	15229.7	-8182.15	32.9914	83.7397
0.309307	2.54567	15274	-8226.41	32.9914	83.9831
0.409084	2.5487	15292.2	-8244.64	32.9914	84.0835
0.50886	2.54551	15273.1	-8225.52	32.9914	83.9787
0.608637	2.53463	15207.8	-8160.24	32.9914	83.6202
0.708413	2.51575	15094.5	-8046.96	32.9914	82.9979
0.80819	2.48993	14939.6	-7892.04	32.9914	82.1469
0.907966	2.45919	14755.1	-7707.58	32.9914	81.1335
1.00774	2.42583	14555	-7507.39	32.9914	80.0338
1.10752	2.39204	14352.3	-7304.7	32.9914	78.9203
1.2073	2.35965	14157.9	-7110.33	32.9914	77.8524
1.30707	2.32991	13979.4	-6931.87	32.9914	76.8721
1.40685	2.30372	13822.3	-6774.75	32.9914	76.0089
1.50663	2.28172	13690.3	-6642.72	32.9914	75.2835
1.6064	2.26418	13585.1	-6537.52	32.9914	74.7056
1.70618	2.25099	13505.9	-6458.34	32.9914	74.2705
1.80596	2.24157	13449.4	-6401.83	32.9914	73.9599
1.90573	2.23531	13411.9	-6364.3	32.9914	73.7536
2.00551	2.23183	13391	-6343.38	32.9914	73.6387
2.10528	2.23112	13386.7	-6339.15	32.9914	73.6154
2.20506	2.23338	13400.3	-6352.69	32.9914	73.6898
2.30484	2.23855	13431.3	-6383.72	32.9914	73.8603
2.40461	2.24623	13477.4	-6429.79	32.9914	74.1134
2.50439	2.25578	13534.7	-6487.09	32.9914	74.4283
2.60417	2.26643	13598.6	-6551.02	32.9914	74.7797
2.70394	2.27753	13665.2	-6617.64	32.9914	75.1459
2.80372	2.28878	13732.7	-6685.13	32.9914	75.5168
2.9035	2.30014	13800.8	-6753.27	32.9914	75.8912
3.00327	2.31151	13869.1	-6821.51	32.9914	76.2662
3.10305	2.32259	13935.5	-6887.99	32.9914	76.6315
3.20283	2.33286	13997.2	-6949.6	32.9914	76.9701
3.3026	2.34169	14050.1	-7002.57	32.9914	77.2612
3.40238	2.3485	14091	-7043.47	32.9914	77.4861
3.50216	2.3531	14118.6	-7071.06	32.9914	77.6379
3.60193	2.35583	14135	-7087.4	32.9914	77.7278
3.70171	2.35752	14145.1	-7097.55	32.9914	77.7837
3.80149	2.35934	14156	-7108.45	32.9914	77.8436
3.90126	2.36236	14174.2	-7126.61	32.9914	77.9436
4.00104	2.36726	14203.6	-7156.01	32.9914	78.1051
4.10082	2.37394	14243.6	-7196.07	32.9914	78.3253
4.20059	2.38139	14288.3	-7240.76	32.9914	78.5709
4.30037	2.38814	14328.9	-7281.29	32.9914	78.7936
4.40015	2.3931	14358.6	-7311.04	32.9914	78.9571
4.49992	2.3959	14375.4	-7327.82	32.9914	79.0493
4.5997	2.39674	14380.5	-7332.9	32.9914	79.0772
4.69947	2.39616	14377	-7329.39	32.9914	79.0579
4.79925	2.3949	14369.4	-7321.83	32.9914	79.0162
4.89903	2.39387	14363.2	-7315.63	32.9914	78.9822
4.9988	2.39365	14361.9	-7314.33	32.9914	78.9751
5.09858	2.39421	14365.2	-7317.68	32.9914	78.9934
5.19836	2.39507	14370.4	-7322.86	32.9914	79.0219
5.29813	2.39584	14375.1	-7327.49	32.9914	79.0472
5.39791	2.39642	14378.5	-7330.93	32.9914	79.0662
5.49769	2.39678	14380.7	-7333.12	32.9914	79.0782
5.59746	2.39673	14380.4	-7332.84	32.9914	79.0767
5.69724	2.39595	14375.7	-7328.13	32.9914	79.0509
5.79702	2.3944	14366.4	-7318.86	32.9914	79
5.89679	2.39261	14355.7	-7308.11	32.9914	78.941
5.99657	2.3913	14347.8	-7300.25	32.9914	78.8979
6.09635	2.391	14346	-7298.43	32.9914	78.888
6.19612	2.39169	14350.2	-7302.59	32.9914	78.9109
6.2959	2.39303	14358.2	-7310.62	32.9914	78.955
6.39568	2.39466	14368	-7320.39	32.9914	79.0087
6.49545	2.3964	14378.4	-7330.82	32.9914	79.0661
6.59523	2.39836	14390.2	-7342.6	32.9914	79.1308
6.69501	2.40083	14405	-7357.42	32.9914	79.2122
6.79478	2.40389	14423.3	-7375.75	32.9914	79.3128
6.89456	2.40743	14444.6	-7397.03	32.9914	79.4297
6.99434	2.41164	14469.8	-7422.25	32.9914	79.5683
7.09411	2.41672	14500.3	-7452.77	32.9914	79.7359
7.19389	2.42222	14533.3	-7485.74	32.9914	79.9171
7.29366	2.42708	14562.5	-7514.92	32.9914	80.0774
7.39344	2.43055	14583.3	-7535.73	32.9914	80.1918
7.49322	2.43247	14594.8	-7547.28	32.9914	80.2552
7.59299	2.43312	14598.7	-7551.12	32.9914	80.2763
7.69277	2.43289	14597.4	-7549.78	32.9914	80.269
7.79255	2.43198	14591.9	-7544.33	32.9914	80.239
7.89232	2.43018	14581.1	-7533.54	32.9914	80.1798
7.9921	2.42712	14562.7	-7515.16	32.9914	80.0788
8.09188	2.42279	14536.8	-7489.2	32.9914	79.9362
8.19165	2.41786	14507.2	-7459.61	32.9914	79.7737
8.29143	2.41313	14478.8	-7431.19	32.9914	79.6175
8.39121	2.40871	14452.2	-7404.66	32.9914	79.4717
8.49098	2.40416	14425	-7377.4	32.9914	79.3219
8.59076	2.39925	14395.5	-7347.95	32.9914	79.16
8.69054	2.39416	14364.9	-7317.38	32.9914	78.9921
8.79031	2.38941	14336.4	-7288.87	32.9914	78.8355
8.89009	2.38567	14314	-7266.46	32.9914	78.7123
8.98987	2.38346	14300.7	-7253.18	32.9914	78.6392
9.08964	2.38299	14298	-7250.39	32.9914	78.6238
9.18942	2.38429	14305.7	-7258.15	32.9914	78.6664
9.2892	2.38699	14322	-7274.39	32.9914	78.7555
9.38897	2.39035	14342.1	-7294.56	32.9914	78.8664
9.48875	2.39363	14361.8	-7314.2	32.9914	78.9744
9.58853	2.39641	14378.5	-7330.9	32.9914	79.0661
9.6883	2.39849	14390.9	-7343.37	32.9914	79.1347
9.78808	2.39959	14397.5	-7349.96	32.9914	79.1708
9.88785	2.39948	14396.9	-7349.33	32.9914	79.1674
