Time (?)	Temperature	Kinetic energy (?)	Potential Energy (?)	Number Density	Pressure
6.09635	2.82431	16945.8	-2734.42	25.66	72.4729
6.19612	2.83012	16980.7	-2769.27	25.66	72.622
6.2959	2.83449	17007	-2795.55	25.66	72.7344
6.39568	2.83752	17025.1	-2813.69	25.66	72.812
6.49545	2.83956	17037.4	-2825.94	25.66	72.8644
6.59523	2.84127	17047.6	-2836.18	25.66	72.9082
6.69501	2.84338	17060.3	-2848.85	25.66	72.9624
6.79478	2.84654	17079.2	-2867.8	25.66	73.0435
6.89456	2.85101	17106.1	-2894.64	25.66	73.1582
6.99434	2.85633	17138	-2926.55	25.66	73.2946
7.09411	2.8615	17169	-2957.59	25.66	73.4274
7.19389	2.86577	17194.6	-2983.23	25.66	73.537
7.29366	2.86902	17214.1	-3002.7	25.66	73.6203
7.39344	2.87155	17229.3	-3017.86	25.66	73.6851
7.49322	2.87369	17242.1	-3030.7	25.66	73.74
7.59299	2.87564	17253.8	-3042.39	25.66	73.79
7.69277	2.87752	17265.1	-3053.7	25.66	73.8383
7.79255	2.87944	17276.7	-3065.24	25.66	73.8876
7.89232	2.88142	17288.5	-3077.07	25.66	73.9382
7.9921	2.8833	17299.8	-3088.37	25.66	73.9865
8.09188	2.88486	17309.2	-3097.75	25.66	74.0267
8.19165	2.88588	17315.3	-3103.89	25.66	74.0529
8.29143	2.88617	17317	-3105.6	25.66	74.0602
8.39121	2.88556	17313.4	-3101.97	25.66	74.0447
8.49098	2.88422	17305.3	-3093.88	25.66	74.0102
8.59076	2.88267	17296	-3084.62	25.66	73.9705
8.69054	2.88148	17288.9	-3077.45	25.66	73.9399
8.79031	2.88067	17284	-3072.61	25.66	73.9191
8.89009	2.87994	17279.7	-3068.24	25.66	73.9005
8.98987	2.8792	17275.2	-3063.78	25.66	73.8814
9.08964	2.87877	17272.6	-3061.17	25.66	73.8702
9.18942	2.87893	17273.6	-3062.16	25.66	73.8745
9.2892	2.87947	17276.8	-3065.4	25.66	73.8883
9.38897	2.87972	17278.3	-3066.9	25.66	73.8947
9.48875	2.87922	17275.3	-3063.91	25.66	73.8819
9.58853	2.87813	17268.8	-3057.33	25.66	73.8538
9.6883	2.87713	17262.8	-3051.37	25.66	73.8283
9.78808	2.8772	17263.2	-3051.76	25.66	73.83
9.88785	2.87887	17273.2	-3061.81	25.66	73.873
