Time (?)	Temperature	Kinetic energy (?)	Potential Energy (?)	Number Density	Pressure
0.00997765	4.05097	24305.8	593948	57.735	243.067
0.109754	4.12547	24752.8	593500	57.735	247.36
0.209531	4.41513	26490.8	591758	57.735	264.071
0.309307	4.16654	24999.2	593254	57.735	249.824
0.409084	4.17615	25056.9	593195	57.735	250.347
0.50886	4.36459	26187.5	592062	57.735	261.138
0.608637	4.14123	24847.4	593405	57.735	248.257
0.708413	4.09246	24554.8	593698	57.735	245.433
0.80819	4.31285	25877.1	592373	57.735	258.121
0.907966	4.28197	25691.8	592559	57.735	256.372
1.00774	4.18105	25086.3	593166	57.735	250.592
1.10752	4.28591	25715.4	592535	57.735	256.624
1.2073	4.31078	25864.7	592386	57.735	258.061
1.30707	4.18787	25127.2	593124	57.735	250.952
1.40685	4.16619	24997.1	593254	57.735	249.702
1.50663	4.17652	25059.1	593192	57.735	250.244
1.6064	4.17268	25036.1	593215	57.735	250.024
1.70618	4.25858	25551.5	592700	57.735	254.993
1.80596	4.31495	25889.7	592361	57.735	258.252
1.90573	4.20395	25223.7	593027	57.735	251.869
2.00551	4.09165	24549.9	593702	57.735	245.374
2.10528	4.16684	25001	593250	57.735	249.697
2.20506	4.2598	25558.8	592692	57.735	255.031
2.30484	4.22577	25354.6	592897	57.735	253.059
2.40461	4.24503	25470.2	592781	57.735	254.179
2.50439	4.30466	25828	592423	57.735	257.613
2.60417	4.42325	26539.5	591711	57.735	264.458
2.70394	4.48243	26894.6	591355	57.735	267.866
2.80372	4.28896	25733.8	592517	57.735	256.736
2.9035	4.06572	24394.3	593858	57.735	243.848
3.00327	4.06751	24405	593846	57.735	243.964
3.10305	4.11489	24689.3	593562	57.735	246.715
3.20283	4.1831	25098.6	593153	57.735	250.655
3.3026	4.32215	25932.9	592317	57.735	258.705
3.40238	4.33567	26014	592236	57.735	259.535
3.50216	4.1503	24901.8	593349	57.735	248.834
3.60193	3.999	23994	594258	57.735	240.128
3.70171	4.13286	24797.2	593454	57.735	247.807
3.80149	4.29744	25784.6	592466	57.735	257.291
3.90126	4.3434	26060.4	592190	57.735	259.938
4.00104	4.28984	25739	592511	57.735	256.812
4.10082	4.11348	24680.9	593570	57.735	246.64
4.20059	4.08502	24510.1	593742	57.735	244.96
4.30037	4.25847	25550.8	592699	57.735	255.016
4.40015	4.32908	25974.5	592276	57.735	259.114
4.49992	4.33728	26023.7	592227	57.735	259.534
4.5997	4.26152	25569.1	592682	57.735	255.161
4.69947	4.22539	25352.3	592899	57.735	253.041
4.79925	4.2182	25309.2	592941	57.735	252.634
4.89903	4.14013	24840.8	593411	57.735	248.218
4.9988	4.16562	24993.7	593257	57.735	249.696
5.09858	4.20021	25201.3	593049	57.735	251.671
5.19836	4.21713	25302.8	592947	57.735	252.635
5.29813	4.17741	25064.5	593187	57.735	250.31
5.39791	4.23019	25381.2	592869	57.735	253.344
5.49769	4.23712	25422.7	592828	57.735	253.761
5.59746	4.18494	25109.6	593142	57.735	250.746
5.69724	4.2638	25582.8	592668	57.735	255.31
5.79702	4.39332	26359.9	591890	57.735	262.793
5.89679	4.37627	26257.6	591992	57.735	261.807
5.99657	4.21063	25263.8	592987	57.735	252.281
6.09635	4.14622	24877.3	593374	57.735	248.524
6.19612	4.18045	25082.7	593168	57.735	250.468
6.2959	4.20134	25208.1	593042	57.735	251.691
6.39568	4.21599	25295.9	592955	57.735	252.56
6.49545	4.21982	25318.9	592932	57.735	252.821
6.59523	4.2427	25456.2	592794	57.735	254.128
6.69501	4.25065	25503.9	592746	57.735	254.566
6.79478	4.15241	24914.5	593337	57.735	248.894
6.89456	4.19839	25190.4	593060	57.735	251.53
6.99434	4.29422	25765.3	592484	57.735	257.028
7.09411	4.21795	25307.7	592943	57.735	252.653
7.19389	4.18395	25103.7	593147	57.735	250.763
7.29366	4.20026	25201.5	593049	57.735	251.708
7.39344	4.15763	24945.8	593305	57.735	249.234
7.49322	4.15241	24914.4	593337	57.735	248.917
7.59299	4.30384	25823	592427	57.735	257.638
7.69277	4.36176	26170.5	592079	57.735	260.932
7.79255	4.21645	25298.7	592952	57.735	252.566
7.89232	4.15359	24921.6	593330	57.735	248.94
7.9921	4.26597	25595.8	592654	57.735	255.425
8.09188	4.29539	25772.4	592478	57.735	257.13
8.19165	4.27181	25630.9	592620	57.735	255.828
8.29143	4.26019	25561.2	592689	57.735	255.157
8.39121	4.21421	25285.2	592965	57.735	252.467
8.49098	4.19574	25174.4	593076	57.735	251.392
8.59076	4.17928	25075.7	593174	57.735	250.44
8.69054	4.10996	24659.8	593591	57.735	246.498
8.79031	4.09387	24563.2	593688	57.735	245.578
8.89009	4.21676	25300.6	592949	57.735	252.668
8.98987	4.22276	25336.6	592914	57.735	252.974
9.08964	4.21882	25312.9	592938	57.735	252.756
9.18942	4.28157	25689.4	592560	57.735	256.321
9.2892	4.22565	25353.9	592897	57.735	253.088
9.38897	4.22772	25366.3	592884	57.735	253.2
9.48875	4.30174	25810.5	592439	57.735	257.45
9.58853	4.23187	25391.2	592859	57.735	253.497
9.6883	4.16601	24996.1	593255	57.735	249.712
9.78808	4.26368	25582.1	592668	57.735	255.292
9.88785	4.37939	26276.3	591973	57.735	261.937
