Time (?)	Temperature	Kinetic energy (?)	Potential Energy (?)	Number Density	Pressure
0.00997765	0.819212	4915.27	2.64794e+07	76.98	1186.41
0.109754	0.884424	5306.55	2.6479e+07	76.98	1188.22
0.209531	0.871009	5226.05	2.64791e+07	76.98	1194.85
0.309307	0.82805	4968.3	2.64794e+07	76.98	1186.82
0.409084	0.865339	5192.03	2.64791e+07	76.98	1187.1
0.50886	0.883966	5303.8	2.6479e+07	76.98	1187.53
0.608637	0.792275	4753.65	2.64796e+07	76.98	1183.16
0.708413	0.81039	4862.34	2.64794e+07	76.98	1186.38
0.80819	0.822445	4934.67	2.64794e+07	76.98	1179.48
0.907966	0.824388	4946.33	2.64794e+07	76.98	1191.08
1.00774	0.780891	4685.34	2.64797e+07	76.98	1185.59
1.10752	0.842086	5052.51	2.64793e+07	76.98	1189.18
1.2073	0.880087	5280.52	2.6479e+07	76.98	1183.95
1.30707	0.795884	4775.3	2.64796e+07	76.98	1185
1.40685	0.82986	4979.16	2.64793e+07	76.98	1190.24
1.50663	0.865656	5193.94	2.64791e+07	76.98	1183.47
1.6064	0.848907	5093.44	2.64792e+07	76.98	1186.79
1.70618	0.872714	5236.28	2.64791e+07	76.98	1192.85
1.80596	0.837207	5023.24	2.64793e+07	76.98	1188.81
1.90573	0.82137	4928.22	2.64794e+07	76.98	1179.27
2.00551	0.831797	4990.78	2.64793e+07	76.98	1187.8
2.10528	0.814724	4888.35	2.64795e+07	76.98	1179
2.20506	0.868377	5210.26	2.64791e+07	76.98	1189.95
2.30484	0.790911	4745.47	2.64796e+07	76.98	1185.21
2.40461	0.854227	5125.36	2.64792e+07	76.98	1193.01
2.50439	0.889043	5334.26	2.6479e+07	76.98	1187.9
2.60417	0.883255	5299.53	2.6479e+07	76.98	1187.06
2.70394	0.799885	4799.31	2.64795e+07	76.98	1184.58
2.80372	0.838168	5029.01	2.64793e+07	76.98	1191.18
2.9035	0.837752	5026.51	2.64793e+07	76.98	1183.53
3.00327	0.869706	5218.24	2.64791e+07	76.98	1184.33
3.10305	0.858706	5152.23	2.64791e+07	76.98	1192.1
3.20283	0.769026	4614.16	2.64798e+07	76.98	1184.71
3.3026	0.892165	5352.99	2.64789e+07	76.98	1191.93
3.40238	0.85434	5126.04	2.64792e+07	76.98	1187.08
3.50216	0.819623	4917.74	2.64794e+07	76.98	1182.45
3.60193	0.901143	5406.86	2.64789e+07	76.98	1191.66
3.70171	0.819985	4919.91	2.64794e+07	76.98	1181.46
3.80149	0.789306	4735.84	2.64796e+07	76.98	1187.77
3.90126	0.794442	4766.65	2.64796e+07	76.98	1181.87
4.00104	0.878896	5273.37	2.6479e+07	76.98	1185.81
4.10082	0.868056	5208.34	2.64791e+07	76.98	1193.06
4.20059	0.804046	4824.28	2.64795e+07	76.98	1188.68
4.30037	0.797451	4784.71	2.64796e+07	76.98	1182.53
4.40015	0.817812	4906.87	2.64794e+07	76.98	1177.06
4.49992	0.839188	5035.13	2.64793e+07	76.98	1187.07
4.5997	0.90133	5407.98	2.64789e+07	76.98	1198.5
4.69947	0.839278	5035.67	2.64793e+07	76.98	1188.31
4.79925	0.860706	5164.24	2.64791e+07	76.98	1180.48
4.89903	0.875557	5253.34	2.6479e+07	76.98	1196.69
4.9988	0.838081	5028.49	2.64793e+07	76.98	1188.65
5.09858	0.86488	5189.28	2.64791e+07	76.98	1190.94
5.19836	0.842109	5052.65	2.64793e+07	76.98	1184.17
5.29813	0.820979	4925.87	2.64794e+07	76.98	1190.34
5.39791	0.852989	5117.94	2.64792e+07	76.98	1185.96
5.49769	0.875097	5250.58	2.6479e+07	76.98	1186.87
5.59746	0.844951	5069.71	2.64793e+07	76.98	1184.45
5.69724	0.866302	5197.81	2.64791e+07	76.98	1189.9
5.79702	0.86073	5164.38	2.64791e+07	76.98	1184.29
5.89679	0.805447	4832.68	2.64795e+07	76.98	1182.03
5.99657	0.853236	5119.42	2.64792e+07	76.98	1200.49
6.09635	0.896348	5378.09	2.64789e+07	76.98	1188.47
6.19612	0.811866	4871.2	2.64795e+07	76.98	1179.57
6.2959	0.78328	4699.68	2.64796e+07	76.98	1186.43
6.39568	0.842296	5053.77	2.64792e+07	76.98	1184.74
6.49545	0.872843	5237.06	2.64791e+07	76.98	1193.89
6.59523	0.799564	4797.39	2.64795e+07	76.98	1173.21
6.69501	0.866092	5196.55	2.64791e+07	76.98	1195.07
6.79478	0.848185	5089.11	2.64792e+07	76.98	1190.53
6.89456	0.855271	5131.62	2.64792e+07	76.98	1193.14
6.99434	0.847044	5082.26	2.64792e+07	76.98	1179.7
7.09411	0.848597	5091.58	2.64792e+07	76.98	1187.05
7.19389	0.821037	4926.22	2.64794e+07	76.98	1186.97
7.29366	0.857661	5145.96	2.64791e+07	76.98	1189.38
7.39344	0.836699	5020.19	2.64793e+07	76.98	1188.49
7.49322	0.843427	5060.56	2.64792e+07	76.98	1191.22
7.59299	0.833663	5001.98	2.64793e+07	76.98	1184.9
7.69277	0.862665	5175.99	2.64791e+07	76.98	1188.64
7.79255	0.826444	4958.66	2.64794e+07	76.98	1187.19
7.89232	0.82464	4947.84	2.64794e+07	76.98	1183.38
7.9921	0.873743	5242.46	2.64791e+07	76.98	1185.53
8.09188	0.855437	5132.62	2.64792e+07	76.98	1186.07
8.19165	0.859781	5158.69	2.64791e+07	76.98	1191.43
8.29143	0.864435	5186.61	2.64791e+07	76.98	1185.86
8.39121	0.840182	5041.09	2.64793e+07	76.98	1180.87
8.49098	0.837954	5027.72	2.64793e+07	76.98	1186
8.59076	0.817699	4906.19	2.64794e+07	76.98	1190.86
8.69054	0.849006	5094.04	2.64792e+07	76.98	1178.16
8.79031	0.835189	5011.14	2.64793e+07	76.98	1181.51
8.89009	0.865692	5194.15	2.64791e+07	76.98	1183.16
8.98987	0.854855	5129.13	2.64792e+07	76.98	1190.65
9.08964	0.842705	5056.23	2.64793e+07	76.98	1189.6
9.18942	0.840021	5040.13	2.64793e+07	76.98	1185.91
9.2892	0.849406	5096.44	2.64792e+07	76.98	1188.06
9.38897	0.858134	5148.8	2.64792e+07	76.98	1186.39
9.48875	0.825323	4951.94	2.64794e+07	76.98	1184.09
9.58853	0.854897	5129.38	2.64792e+07	76.98	1190.34
9.6883	0.829071	4974.42	2.64793e+07	76.98	1182.6
9.78808	0.814894	4889.36	2.64794e+07	76.98	1180.08
9.88785	0.869486	5216.92	2.64791e+07	76.98	1183.82
