Time (?)	Temperature	Kinetic energy (?)	Potential Energy (?)	Number Density	Pressure
0.00997765	4.86939	29216.4	2.65072e+07	76.98	1512.47
0.109754	5.23584	31415.1	2.6505e+07	76.98	1540.43
0.209531	5.1819	31091.4	2.65052e+07	76.98	1539.66
0.309307	4.94977	29698.6	2.65069e+07	76.98	1524.75
0.409084	5.23514	31410.8	2.6505e+07	76.98	1536.64
0.50886	5.31925	31915.5	2.65045e+07	76.98	1546.41
0.608637	4.75327	28519.6	2.65082e+07	76.98	1507.33
0.708413	4.71712	28302.7	2.65081e+07	76.98	1505.1
0.80819	4.89528	29371.7	2.65071e+07	76.98	1505.03
0.907966	4.79202	28752.1	2.65077e+07	76.98	1509.92
1.00774	4.69573	28174.4	2.65084e+07	76.98	1501.29
1.10752	5.03273	30196.4	2.65063e+07	76.98	1528.2
1.2073	5.1899	31139.4	2.65053e+07	76.98	1534.68
1.30707	4.86163	29169.8	2.65073e+07	76.98	1507.49
1.40685	5.00053	30003.2	2.65065e+07	76.98	1527.46
1.50663	5.13657	30819.4	2.65056e+07	76.98	1531.64
1.6064	5.05773	30346.4	2.65061e+07	76.98	1521.83
1.70618	5.18476	31108.5	2.65053e+07	76.98	1534.78
1.80596	5.07408	30444.5	2.6506e+07	76.98	1532.51
1.90573	4.89425	29365.5	2.65073e+07	76.98	1509.13
2.00551	4.90387	29423.2	2.65069e+07	76.98	1517.22
2.10528	4.88315	29298.9	2.65074e+07	76.98	1510.23
2.20506	5.08969	30538.1	2.65058e+07	76.98	1526.56
2.30484	4.78946	28736.8	2.65078e+07	76.98	1505.56
2.40461	4.98937	29936.2	2.65064e+07	76.98	1528.93
2.50439	5.25031	31501.8	2.65049e+07	76.98	1545.96
2.60417	5.29019	31741.2	2.65046e+07	76.98	1539.22
2.70394	4.80782	28846.9	2.65078e+07	76.98	1501.31
2.80372	5.0727	30436.2	2.65059e+07	76.98	1531.95
2.9035	4.94468	29668.1	2.65068e+07	76.98	1520.81
3.00327	5.10871	30652.3	2.65057e+07	76.98	1525.18
3.10305	5.08483	30509	2.65058e+07	76.98	1527.97
3.20283	4.54935	27296.1	2.65095e+07	76.98	1491.64
3.3026	5.21648	31298.9	2.65051e+07	76.98	1543.47
3.40238	5.13801	30828	2.65056e+07	76.98	1532.83
3.50216	4.98887	29933.2	2.65065e+07	76.98	1517.08
3.60193	5.30802	31848.1	2.65044e+07	76.98	1544.3
3.70171	4.88039	29282.3	2.65073e+07	76.98	1507.63
3.80149	4.67891	28073.4	2.65084e+07	76.98	1504.34
3.90126	4.84851	29091.1	2.65076e+07	76.98	1508.76
4.00104	5.12737	30764.2	2.65056e+07	76.98	1528.9
4.10082	5.22998	31379.9	2.65049e+07	76.98	1540.58
4.20059	4.89955	29397.3	2.65071e+07	76.98	1517.09
4.30037	4.776	28656	2.65079e+07	76.98	1508.24
4.40015	4.93306	29598.4	2.65069e+07	76.98	1507.41
4.49992	4.91254	29475.2	2.6507e+07	76.98	1512.61
4.5997	5.24854	31491.2	2.65047e+07	76.98	1548.95
4.69947	5.04313	30258.8	2.65062e+07	76.98	1528.12
4.79925	4.99276	29956.6	2.65066e+07	76.98	1514.34
4.89903	5.302	31812	2.65045e+07	76.98	1546.63
4.9988	5.07853	30471.2	2.65061e+07	76.98	1535.49
5.09858	5.07826	30469.5	2.65058e+07	76.98	1531.95
5.19836	4.98105	29886.3	2.65065e+07	76.98	1515.82
5.29813	4.91483	29489	2.6507e+07	76.98	1516.76
5.39791	5.03794	30227.7	2.65063e+07	76.98	1525.48
5.49769	5.23698	31421.9	2.65049e+07	76.98	1536.47
5.59746	5.11187	30671.2	2.65058e+07	76.98	1529.75
5.69724	5.12737	30764.2	2.65056e+07	76.98	1531.77
5.79702	5.16542	30992.5	2.65053e+07	76.98	1530.87
5.89679	4.83558	29013.5	2.65076e+07	76.98	1506.32
5.99657	5.01715	30102.9	2.65065e+07	76.98	1535.01
6.09635	5.23278	31396.7	2.65049e+07	76.98	1539.64
6.19612	4.98239	29894.3	2.65066e+07	76.98	1512.57
6.2959	4.72525	28351.5	2.65082e+07	76.98	1501.66
6.39568	4.9266	29559.6	2.65069e+07	76.98	1517.17
6.49545	5.18215	31092.9	2.65052e+07	76.98	1544.96
6.59523	4.79784	28787	2.65078e+07	76.98	1497.76
6.69501	5.14079	30844.8	2.65056e+07	76.98	1531.6
6.79478	4.90316	29419	2.65071e+07	76.98	1515.86
6.89456	4.99856	29991.4	2.65064e+07	76.98	1527.27
6.99434	5.23256	31395.3	2.65049e+07	76.98	1534.91
7.09411	5.01347	30080.8	2.65064e+07	76.98	1517.26
7.19389	4.95031	29701.9	2.65068e+07	76.98	1519.21
7.29366	5.05857	30351.4	2.6506e+07	76.98	1527.3
7.39344	4.88632	29317.9	2.65072e+07	76.98	1514.7
7.49322	4.98871	29932.3	2.65065e+07	76.98	1522.55
7.59299	5.05333	30320	2.65061e+07	76.98	1520.83
7.69277	5.12748	30764.9	2.65056e+07	76.98	1532.1
7.79255	4.93116	29587	2.65069e+07	76.98	1517.69
7.89232	4.89226	29353.5	2.65071e+07	76.98	1515.41
7.9921	5.14286	30857.2	2.65055e+07	76.98	1526.83
8.09188	5.09659	30579.5	2.65059e+07	76.98	1524.32
8.19165	5.02692	30161.5	2.65063e+07	76.98	1526.67
8.29143	5.08496	30509.8	2.65059e+07	76.98	1530.48
8.39121	4.96866	29812	2.65066e+07	76.98	1516
8.49098	5.05705	30342.3	2.65061e+07	76.98	1519.89
8.59076	4.96129	29767.7	2.65067e+07	76.98	1526.94
8.69054	4.93057	29583.4	2.65069e+07	76.98	1519.17
8.79031	5.03322	30199.3	2.65062e+07	76.98	1516.37
8.89009	5.14604	30876.2	2.65055e+07	76.98	1527.37
8.98987	5.04702	30282.1	2.65062e+07	76.98	1527.77
9.08964	5.08917	30535	2.65058e+07	76.98	1532.24
9.18942	5.02823	30169.4	2.65063e+07	76.98	1522.45
9.2892	4.98019	29881.1	2.65065e+07	76.98	1517.36
9.38897	5.07271	30436.3	2.6506e+07	76.98	1528.2
9.48875	4.89219	29353.1	2.65072e+07	76.98	1510.48
9.58853	4.9556	29733.6	2.65067e+07	76.98	1519.17
9.6883	4.89374	29362.5	2.65071e+07	76.98	1514.37
9.78808	4.92937	29576.2	2.65069e+07	76.98	1513.33
9.88785	5.01081	30064.9	2.65064e+07	76.98	1516.86
