Time (?)	Temperature	Kinetic energy (?)	Potential Energy (?)	Number Density	Pressure
5.49769	1.92773	11566.4	-4546.8	28.8675	55.6504
5.59746	1.93352	11601.1	-4581.52	28.8675	55.8174
5.69724	1.93886	11633.2	-4613.59	28.8675	55.9717
5.79702	1.94373	11662.4	-4642.82	28.8675	56.1124
5.89679	1.94812	11688.7	-4669.14	28.8675	56.239
5.99657	1.95207	11712.4	-4692.86	28.8675	56.3531
6.09635	1.95566	11734	-4714.39	28.8675	56.4567
6.19612	1.95893	11753.6	-4734.02	28.8675	56.5511
6.2959	1.96198	11771.9	-4752.29	28.8675	56.639
6.39568	1.96496	11789.8	-4770.2	28.8675	56.7252
6.49545	1.96809	11808.5	-4788.96	28.8675	56.8155
6.59523	1.97146	11828.7	-4809.17	28.8675	56.9128
6.69501	1.97503	11850.2	-4830.6	28.8675	57.0159
6.79478	1.97871	11872.3	-4852.7	28.8675	57.1222
6.89456	1.98244	11894.7	-4875.09	28.8675	57.2299
6.99434	1.98612	11916.7	-4897.18	28.8675	57.3362
7.09411	1.98964	11937.8	-4918.28	28.8675	57.4377
7.19389	1.9929	11957.4	-4937.86	28.8675	57.5318
7.29366	1.99587	11975.2	-4955.68	28.8675	57.6175
7.39344	1.99851	11991.1	-4971.52	28.8675	57.6937
7.49322	2.00075	12004.5	-4984.94	28.8675	57.7582
7.59299	2.00251	12015.1	-4995.51	28.8675	57.809
7.69277	2.00374	12022.4	-5002.86	28.8675	57.8444
7.79255	2.00442	12026.5	-5006.96	28.8675	57.8642
7.89232	2.0047	12028.2	-5008.65	28.8675	57.8724
7.9921	2.00486	12029.2	-5009.61	28.8675	57.877
8.09188	2.00521	12031.3	-5011.71	28.8675	57.8872
8.19165	2.00594	12035.6	-5016.07	28.8675	57.9081
8.29143	2.00702	12042.1	-5022.58	28.8675	57.9395
8.39121	2.00828	12049.7	-5030.08	28.8675	57.9756
8.49098	2.00945	12056.7	-5037.15	28.8675	58.0096
8.59076	2.01037	12062.2	-5042.67	28.8675	58.0361
8.69054	2.01098	12065.9	-5046.33	28.8675	58.0538
8.79031	2.01138	12068.3	-5048.72	28.8675	58.0653
8.89009	2.01175	12070.5	-5050.92	28.8675	58.0758
8.98987	2.01222	12073.3	-5053.74	28.8675	58.0894
9.08964	2.01276	12076.6	-5056.99	28.8675	58.105
9.18942	2.01318	12079.1	-5059.5	28.8675	58.1171
9.2892	2.01319	12079.1	-5059.55	28.8675	58.1173
9.38897	2.01249	12075	-5055.39	28.8675	58.0973
9.48875	2.01095	12065.7	-5046.11	28.8675	58.0526
9.58853	2.00881	12052.9	-5033.28	28.8675	57.9909
9.6883	2.00683	12041	-5021.41	28.8675	57.9337
9.78808	2.00589	12035.3	-5015.76	28.8675	57.9065
9.88785	2.00643	12038.6	-5018.98	28.8675	57.922
