Time (?)	Temperature	Kinetic energy (?)	Potential Energy (?)	Number Density	Pressure
0.00997765	3.22225	19333.5	-15687.2	38.49	124.026
0.109754	3.06084	18365.1	-14718.8	38.49	117.818
0.209531	2.88752	17325.1	-13678.8	38.49	111.151
0.309307	2.72173	16330.4	-12684	38.49	104.774
0.409084	2.57897	15473.8	-11827.4	38.49	99.2823
0.50886	2.46778	14806.7	-11160.3	38.49	95.0053
0.608637	2.39011	14340.7	-10694.2	38.49	92.0175
0.708413	2.34295	14057.7	-10411.3	38.49	90.2036
0.80819	2.32054	13923.2	-10276.9	38.49	89.3415
0.907966	2.31663	13899.8	-10253.4	38.49	89.1912
1.00774	2.32588	13955.3	-10308.9	38.49	89.5472
1.10752	2.34397	14063.8	-10417.5	38.49	90.243
1.2073	2.36684	14201	-10554.7	38.49	91.1231
1.30707	2.3906	14343.6	-10697.3	38.49	92.0371
1.40685	2.41212	14472.7	-10826.4	38.49	92.8647
1.50663	2.42939	14576.3	-10930	38.49	93.5291
1.6064	2.44133	14648	-11001.6	38.49	93.9882
1.70618	2.44767	14686	-11039.7	38.49	94.2323
1.80596	2.4493	14695.8	-11049.4	38.49	94.2949
1.90573	2.44803	14688.2	-11041.8	38.49	94.2461
2.00551	2.44574	14674.5	-11028.1	38.49	94.1578
2.10528	2.44349	14660.9	-11014.6	38.49	94.0706
2.20506	2.44124	14647.5	-11001.1	38.49	93.9843
2.30484	2.43857	14631.4	-10985.1	38.49	93.8815
2.40461	2.43578	14614.7	-10968.3	38.49	93.7741
2.50439	2.43424	14605.4	-10959.1	38.49	93.7147
2.60417	2.43503	14610.2	-10963.8	38.49	93.7453
2.70394	2.43743	14624.6	-10978.3	38.49	93.8376
2.80372	2.43913	14634.8	-10988.4	38.49	93.9026
2.9035	2.43819	14629.1	-10982.8	38.49	93.8663
3.00327	2.43467	14608	-10961.6	38.49	93.7309
3.10305	2.43051	14583.1	-10936.7	38.49	93.5711
3.20283	2.4276	14565.6	-10919.3	38.49	93.4592
3.3026	2.42585	14555.1	-10908.8	38.49	93.392
3.40238	2.42382	14542.9	-10896.6	38.49	93.3138
3.50216	2.42045	14522.7	-10876.3	38.49	93.1842
3.60193	2.41611	14496.7	-10850.3	38.49	93.0172
3.70171	2.41246	14474.8	-10828.4	38.49	92.8768
3.80149	2.41119	14467.1	-10820.8	38.49	92.8277
3.90126	2.41242	14474.5	-10828.1	38.49	92.8747
4.00104	2.4148	14488.8	-10842.4	38.49	92.9664
4.10082	2.41682	14500.9	-10854.6	38.49	93.044
4.20059	2.41773	14506.4	-10860	38.49	93.0789
4.30037	2.4176	14505.6	-10859.2	38.49	93.0738
4.40015	2.41672	14500.3	-10854	38.49	93.0401
4.49992	2.41517	14491	-10844.7	38.49	92.9806
4.5997	2.41307	14478.4	-10832	38.49	92.8994
4.69947	2.41103	14466.2	-10819.8	38.49	92.821
4.79925	2.40964	14457.9	-10811.5	38.49	92.7683
4.89903	2.40856	14451.4	-10805	38.49	92.7267
4.9988	2.40701	14442.1	-10795.7	38.49	92.6672
5.09858	2.40506	14430.4	-10784	38.49	92.5925
5.19836	2.40357	14421.4	-10775.1	38.49	92.5353
5.29813	2.40344	14420.7	-10774.3	38.49	92.5303
5.39791	2.40509	14430.6	-10784.2	38.49	92.5937
5.49769	2.40793	14447.6	-10801.2	38.49	92.7027
5.59746	2.41047	14462.8	-10816.4	38.49	92.8005
5.69724	2.41141	14468.5	-10822.1	38.49	92.8368
5.79702	2.41031	14461.9	-10815.5	38.49	92.7948
5.89679	2.40725	14443.5	-10797.1	38.49	92.6767
5.99657	2.40279	14416.7	-10770.4	38.49	92.5052
6.09635	2.39824	14389.5	-10743.1	38.49	92.3306
6.19612	2.39508	14370.5	-10724.1	38.49	92.2091
6.2959	2.3938	14362.8	-10716.4	38.49	92.1597
6.39568	2.39364	14361.8	-10715.5	38.49	92.1534
6.49545	2.3935	14361	-10714.6	38.49	92.1482
6.59523	2.39282	14356.9	-10710.5	38.49	92.1221
6.69501	2.39189	14351.3	-10705	38.49	92.0864
6.79478	2.39167	14350	-10703.7	38.49	92.0779
6.89456	2.39328	14359.7	-10713.3	38.49	92.1397
6.99434	2.39732	14383.9	-10737.5	38.49	92.2946
7.09411	2.40333	14420	-10773.6	38.49	92.5256
7.19389	2.4104	14462.4	-10816.1	38.49	92.7976
7.29366	2.418	14508	-10861.6	38.49	93.0897
7.39344	2.42593	14555.6	-10909.2	38.49	93.3945
7.49322	2.43361	14601.7	-10955.3	38.49	93.69
7.59299	2.43992	14639.5	-10993.1	38.49	93.9326
7.69277	2.44373	14662.4	-11016	38.49	94.0792
7.79255	2.44432	14665.9	-11019.5	38.49	94.1019
7.89232	2.44158	14649.5	-11003.1	38.49	93.9968
7.9921	2.4362	14617.2	-10970.8	38.49	93.7898
8.09188	2.42951	14577	-10930.7	38.49	93.5322
8.19165	2.42293	14537.6	-10891.2	38.49	93.279
8.29143	2.41744	14504.7	-10858.3	38.49	93.0681
8.39121	2.4137	14482.2	-10835.8	38.49	92.924
8.49098	2.41243	14474.6	-10828.2	38.49	92.8751
8.59076	2.41431	14485.9	-10839.5	38.49	92.9475
8.69054	2.41925	14515.5	-10869.1	38.49	93.1377
8.79031	2.42611	14556.7	-10910.3	38.49	93.4019
8.89009	2.43358	14601.5	-10955.1	38.49	93.6893
8.98987	2.44044	14642.6	-10996.3	38.49	93.953
9.08964	2.44513	14670.8	-11024.4	38.49	94.1337
9.18942	2.4461	14676.6	-11030.2	38.49	94.1707
9.2892	2.44267	14656	-11009.6	38.49	94.0386
9.38897	2.43531	14611.8	-10965.5	38.49	93.7555
9.48875	2.42532	14551.9	-10905.6	38.49	93.3714
9.58853	2.41466	14488	-10841.6	38.49	92.9613
9.6883	2.40564	14433.8	-10787.4	38.49	92.6142
9.78808	2.39997	14399.8	-10753.4	38.49	92.3962
9.88785	2.39783	14387	-10740.6	38.49	92.3136
