Time (?)	Temperature	Kinetic energy (?)	Potential Energy (?)	Number Density	Pressure
4.20059	1.02494	6149.62	-4085.07	28.8675	29.5877
4.30037	1.02872	6172.31	-4107.76	28.8675	29.697
4.40015	1.0326	6195.63	-4131.08	28.8675	29.8092
4.49992	1.03652	6219.15	-4154.6	28.8675	29.9224
4.5997	1.04043	6242.58	-4178.03	28.8675	30.0352
4.69947	1.04429	6265.76	-4201.21	28.8675	30.1468
4.79925	1.04811	6288.69	-4224.14	28.8675	30.2571
4.89903	1.05194	6311.65	-4247.1	28.8675	30.3677
4.9988	1.05585	6335.07	-4270.52	28.8675	30.4804
5.09858	1.05992	6359.5	-4294.95	28.8675	30.598
5.19836	1.06426	6385.59	-4321.04	28.8675	30.7235
5.29813	1.06896	6413.76	-4349.21	28.8675	30.8591
5.39791	1.07401	6444.06	-4379.51	28.8675	31.0049
5.49769	1.07932	6475.92	-4411.37	28.8675	31.1582
5.59746	1.08473	6508.39	-4443.84	28.8675	31.3145
5.69724	1.09009	6540.56	-4476.01	28.8675	31.4693
5.79702	1.09532	6571.93	-4507.38	28.8675	31.6202
5.89679	1.10042	6602.5	-4537.95	28.8675	31.7673
5.99657	1.10543	6632.56	-4568.01	28.8675	31.912
6.09635	1.11042	6662.52	-4597.97	28.8675	32.0561
6.19612	1.11546	6692.77	-4628.22	28.8675	32.2017
6.2959	1.1206	6723.62	-4659.07	28.8675	32.3501
6.39568	1.12589	6755.36	-4690.81	28.8675	32.5028
6.49545	1.13137	6788.22	-4723.67	28.8675	32.6609
6.59523	1.13703	6822.19	-4757.65	28.8675	32.8244
6.69501	1.14283	6857	-4792.45	28.8675	32.9918
6.79478	1.14869	6892.15	-4827.6	28.8675	33.161
6.89456	1.15451	6927.05	-4862.5	28.8675	33.3289
6.99434	1.1602	6961.2	-4896.65	28.8675	33.4931
7.09411	1.1657	6994.22	-4929.67	28.8675	33.652
7.19389	1.17097	7025.81	-4961.26	28.8675	33.804
7.29366	1.17595	7055.69	-4991.14	28.8675	33.9477
7.39344	1.18059	7083.55	-5019	28.8675	34.0818
7.49322	1.18487	7109.25	-5044.7	28.8675	34.2054
7.59299	1.1888	7132.8	-5068.25	28.8675	34.3187
7.69277	1.19241	7154.48	-5089.93	28.8675	34.423
7.79255	1.1958	7174.77	-5110.22	28.8675	34.5206
7.89232	1.19902	7194.13	-5129.58	28.8675	34.6137
7.9921	1.20213	7212.75	-5148.2	28.8675	34.7033
8.09188	1.20509	7230.56	-5166.01	28.8675	34.789
8.19165	1.20789	7247.33	-5182.78	28.8675	34.8697
8.29143	1.21049	7262.92	-5198.38	28.8675	34.9447
8.39121	1.21292	7277.53	-5212.99	28.8675	35.015
8.49098	1.21528	7291.7	-5227.16	28.8675	35.0832
8.59076	1.21769	7306.12	-5241.57	28.8675	35.1526
8.69054	1.22021	7321.26	-5256.72	28.8675	35.2255
8.79031	1.22289	7337.33	-5272.79	28.8675	35.3028
8.89009	1.22569	7354.13	-5289.58	28.8675	35.3836
8.98987	1.22854	7371.22	-5306.67	28.8675	35.4658
9.08964	1.23134	7388.01	-5323.47	28.8675	35.5466
9.18942	1.234	7404.03	-5339.49	28.8675	35.6236
9.2892	1.23652	7419.14	-5354.6	28.8675	35.6963
9.38897	1.23893	7433.55	-5369.01	28.8675	35.7656
9.48875	1.24126	7447.57	-5383.03	28.8675	35.8331
9.58853	1.24355	7461.29	-5396.75	28.8675	35.899
9.6883	1.24572	7474.31	-5409.77	28.8675	35.9617
9.78808	1.24765	7485.9	-5421.36	28.8675	36.0174
9.88785	1.24922	7495.33	-5430.79	28.8675	36.0627
