Time (?)	Temperature	Kinetic energy (?)	Potential Energy (?)	Number Density	Pressure
0.00997765	0.768465	4610.79	573075	57.735	52.9226
0.109754	0.803988	4823.93	572861	57.735	54.9722
0.209531	0.899059	5394.35	572290	57.735	60.4657
0.309307	0.808952	4853.71	572832	57.735	55.2955
0.409084	0.818216	4909.3	572776	57.735	55.7951
0.50886	0.869575	5217.45	572467	57.735	58.6993
0.608637	0.786763	4720.58	572965	57.735	53.9548
0.708413	0.793403	4760.42	572925	57.735	54.3443
0.80819	0.875924	5255.54	572429	57.735	59.0609
0.907966	0.846954	5081.73	572603	57.735	57.4141
1.00774	0.805076	4830.46	572855	57.735	54.9948
1.10752	0.838825	5032.95	572652	57.735	56.9901
1.2073	0.847289	5083.74	572601	57.735	57.4398
1.30707	0.813957	4883.74	572802	57.735	55.5054
1.40685	0.812807	4876.84	572808	57.735	55.426
1.50663	0.827397	4964.38	572721	57.735	56.2588
1.6064	0.824303	4945.82	572739	57.735	56.0966
1.70618	0.838238	5029.43	572656	57.735	56.8924
1.80596	0.850212	5101.27	572584	57.735	57.5865
1.90573	0.814967	4889.8	572795	57.735	55.5458
2.00551	0.800868	4805.21	572880	57.735	54.728
2.10528	0.833625	5001.75	572683	57.735	56.6136
2.20506	0.840848	5045.09	572640	57.735	57.0258
2.30484	0.828796	4972.77	572712	57.735	56.3213
2.40461	0.829717	4978.3	572707	57.735	56.3795
2.50439	0.842022	5052.13	572633	57.735	57.0751
2.60417	0.87422	5245.32	572440	57.735	58.9604
2.70394	0.869599	5217.6	572467	57.735	58.7037
2.80372	0.803165	4818.99	572866	57.735	54.8892
2.9035	0.764993	4589.96	573095	57.735	52.6522
3.00327	0.793944	4763.67	572921	57.735	54.3563
3.10305	0.833103	4998.62	572686	57.735	56.6457
3.20283	0.850853	5105.12	572580	57.735	57.6642
3.3026	0.860131	5160.79	572524	57.735	58.2286
3.40238	0.856436	5138.62	572546	57.735	57.9967
3.50216	0.802672	4816.03	572869	57.735	54.8991
3.60193	0.759499	4556.99	573129	57.735	52.3874
3.70171	0.822602	4935.61	572749	57.735	55.9875
3.80149	0.887248	5323.49	572361	57.735	59.7494
3.90126	0.858335	5150.01	572535	57.735	58.1079
4.00104	0.823984	4943.9	572741	57.735	56.1118
4.10082	0.804177	4825.06	572860	57.735	54.9396
4.20059	0.782387	4694.32	572991	57.735	53.6653
4.30037	0.82746	4964.76	572720	57.735	56.2529
4.40015	0.884661	5307.97	572377	57.735	59.5582
4.49992	0.857117	5142.7	572542	57.735	58.022
4.5997	0.816438	4898.63	572787	57.735	55.6868
4.69947	0.819909	4919.45	572766	57.735	55.8638
4.79925	0.819105	4914.63	572770	57.735	55.7889
4.89903	0.808512	4851.07	572834	57.735	55.2159
4.9988	0.824572	4947.43	572738	57.735	56.148
5.09858	0.842524	5055.15	572630	57.735	57.1638
5.19836	0.83973	5038.38	572647	57.735	56.9544
5.29813	0.816614	4899.68	572785	57.735	55.6408
5.39791	0.813989	4883.93	572801	57.735	55.4777
5.49769	0.844302	5065.81	572619	57.735	57.2332
5.59746	0.835792	5014.75	572670	57.735	56.7538
5.69724	0.814037	4884.22	572801	57.735	55.5112
5.79702	0.865079	5190.48	572494	57.735	58.4502
5.89679	0.882517	5295.1	572389	57.735	59.456
5.99657	0.794844	4769.06	572916	57.735	54.4369
6.09635	0.77684	4661.04	573024	57.735	53.3828
6.19612	0.835201	5011.21	572673	57.735	56.7143
6.2959	0.822182	4933.09	572752	57.735	55.9795
6.39568	0.821038	4926.23	572759	57.735	55.9551
6.49545	0.86487	5189.22	572496	57.735	58.4778
6.59523	0.843185	5059.11	572626	57.735	57.2132
6.69501	0.814394	4886.36	572799	57.735	55.5674
6.79478	0.820348	4922.09	572763	57.735	55.8775
6.89456	0.802337	4814.02	572871	57.735	54.844
6.99434	0.817313	4903.88	572781	57.735	55.6945
7.09411	0.868092	5208.55	572476	57.735	58.6186
7.19389	0.854073	5124.44	572561	57.735	57.8064
7.29366	0.812538	4875.23	572810	57.735	55.4358
7.39344	0.805816	4834.9	572850	57.735	55.0123
7.49322	0.80455	4827.3	572858	57.735	54.9493
7.59299	0.832598	4995.59	572690	57.735	56.5983
7.69277	0.876459	5258.75	572426	57.735	59.1055
7.79255	0.85103	5106.18	572579	57.735	57.6119
7.89232	0.798917	4793.5	572892	57.735	54.6403
7.9921	0.814525	4887.15	572798	57.735	55.5495
8.09188	0.847674	5086.05	572599	57.735	57.4431
8.19165	0.83689	5021.34	572664	57.735	56.8442
8.29143	0.82631	4957.86	572727	57.735	56.2542
8.39121	0.819971	4919.82	572765	57.735	55.9132
8.49098	0.813686	4882.12	572803	57.735	55.512
8.59076	0.836418	5018.51	572667	57.735	56.8541
8.69054	0.839324	5035.94	572649	57.735	56.9937
8.79031	0.789034	4734.2	572951	57.735	54.0889
8.89009	0.795831	4774.99	572910	57.735	54.4772
8.98987	0.861838	5171.03	572514	57.735	58.2601
9.08964	0.859533	5157.2	572528	57.735	58.1689
9.18942	0.831841	4991.05	572694	57.735	56.5458
9.2892	0.841059	5046.36	572639	57.735	57.0721
9.38897	0.825761	4954.57	572730	57.735	56.1426
9.48875	0.805429	4832.58	572853	57.735	54.9537
9.58853	0.823397	4940.38	572745	57.735	56.024
9.6883	0.827436	4964.61	572720	57.735	56.2672
9.78808	0.838113	5028.68	572657	57.735	56.9189
9.88785	0.87658	5259.48	572425	57.735	59.1397
